measurement_id,cell_id,event_ts,availability_pct,signal_strength_dbm,sinr_db,latency_ms,downlink_mbps,uplink_mbps,packet_loss_pct,dropped_calls,active_users,data_traffic_gb,ingestion_batch_id
MED-00000185,CEL-00005,2026-08-01 01:00:00,99.915,-86.1,16.53,44.12,185.48,29.27,0.21,4,465,33.51,BATCH-20260801-01
MED-00000186,CEL-00006,2026-08-01 01:00:00,100.0,-82.49,19.9,44.75,182.01,30.86,0.33,1,329,34.73,BATCH-20260801-01
MED-00000187,CEL-00007,2026-08-01 01:00:00,99.939,-86.86,20.23,53.11,64.86,11.99,0.56,1,318,31.01,BATCH-20260801-01
MED-00000188,CEL-00008,2026-08-01 01:00:00,99.879,-89.17,20.1,59.49,59.55,10.14,0.54,2,377,43.34,BATCH-20260801-01
MED-00000189,CEL-00009,2026-08-01 01:00:00,99.859,-88.25,22.59,49.12,86.36,11.72,0.7,1,216,19.64,BATCH-20260801-01
MED-00000190,CEL-00010,2026-08-01 01:00:00,99.833,-94.57,18.76,69.77,63.7,8.63,0.65,1,382,25.22,BATCH-20260801-01
MED-00000191,CEL-00011,2026-08-01 01:00:00,99.926,-88.96,19.44,48.86,182.82,35.68,0.27,4,407,54.85,BATCH-20260801-01
MED-00000192,CEL-00012,2026-08-01 01:00:00,99.979,-89.92,23.01,40.51,179.92,30.78,0.58,0,333,44.41,BATCH-20260801-01
MED-00000193,CEL-00013,2026-08-01 01:00:00,99.897,-85.41,22.52,63.75,87.56,15.58,0.26,1,374,24.53,BATCH-20260801-01
MED-00000194,CEL-00014,2026-08-01 01:00:00,99.856,-81.15,19.09,43.36,184.56,32.3,0.54,3,425,53.21,BATCH-20260801-01
MED-00000195,CEL-00015,2026-08-01 01:00:00,99.953,-77.63,22.61,38.44,182.51,32.7,0.74,2,339,32.83,BATCH-20260801-01
MED-00000196,CEL-00016,2026-08-01 01:00:00,99.897,-83.45,19.09,59.39,82.15,15.25,0.39,2,304,35.09,BATCH-20260801-01
MED-00000197,CEL-00017,2026-08-01 01:00:00,99.954,-85.91,22.31,48.44,81.21,13.08,0.11,0,268,27.78,BATCH-20260801-01
MED-00000198,CEL-00018,2026-08-01 01:00:00,100.0,-86.71,22.51,49.63,75.26,15.92,0.71,1,230,28.21,BATCH-20260801-01
MED-00000199,CEL-00019,2026-08-01 01:00:00,99.92,-89.4,23.56,55.43,83.2,12.53,0.61,1,309,21.86,BATCH-20260801-01
MED-00000200,CEL-00020,2026-08-01 01:00:00,99.937,-85.1,21.41,39.36,,31.69,0.81,0,387,31.93,BATCH-20260801-01
MED-00000201,CEL-00021,2026-08-01 01:00:00,99.934,-85.49,25.0,42.94,184.91,36.24,0.17,4,382,52.7,BATCH-20260801-01
MED-00000202,CEL-00022,2026-08-01 01:00:00,99.969,-94.0,18.03,56.84,69.63,12.87,0.26,0,191,12.5,BATCH-20260801-01
MED-00000202,CEL-00023,2026-08-01 01:00:00,99.957,-88.02,20.4,46.93,173.04,27.83,0.52,2,503,31.13,BATCH-20260801-01
MED-00000204,CEL-00024,2026-08-01 01:00:00,99.849,-86.09,19.18,39.64,189.9,38.81,0.77,3,391,51.83,BATCH-20260801-01
MED-00000205,CEL-00025,2026-08-01 01:00:00,99.981,-94.41,21.02,71.15,62.02,14.55,1.26,4,431,36.96,BATCH-20260801-01
MED-00000206,CEL-00026,2026-08-01 01:00:00,99.833,-87.46,21.44,50.98,80.78,8.49,0.25,0,300,33.66,BATCH-20260801-01
MED-00000207,CEL-00027,2026-08-01 01:00:00,99.909,-87.73,22.17,54.71,77.24,10.26,0.0,1,331,27.66,BATCH-20260801-01
MED-00000208,CEL-00028,2026-08-01 01:00:00,100.0,-83.71,23.33,51.47,77.65,12.34,0.68,1,237,28.45,BATCH-20260801-01
MED-00000209,CEL-00029,2026-08-01 01:00:00,99.854,-80.16,26.99,39.2,186.98,34.14,0.26,2,352,35.96,BATCH-20260801-01
MED-00000210,CEL-00030,2026-08-01 01:00:00,99.838,-79.27,20.13,42.41,182.11,31.71,0.79,2,442,57.67,BATCH-20260801-01
MED-00000211,CEL-00031,2026-08-01 01:00:00,99.878,-78.2,22.48,47.52,69.32,13.31,0.54,1,240,22.69,BATCH-20260801-01
MED-00000212,CEL-00032,2026-08-01 01:00:00,99.972,-90.2,15.47,51.86,166.91,34.77,0.64,2,516,33.12,BATCH-20260801-01
MED-00000213,CEL-00033,2026-08-01 01:00:00,100.0,-90.84,19.69,52.73,166.01,32.55,0.47,1,466,45.29,BATCH-20260801-01
MED-00000214,CEL-00034,2026-08-01 01:00:00,100.0,-92.54,21.69,64.73,57.63,10.85,0.36,2,334,39.47,BATCH-20260801-01
MED-00000215,CEL-00035,2026-08-01 01:00:00,99.918,-89.64,20.72,61.86,74.68,12.57,0.07,1,377,48.12,BATCH-20260801-01
MED-00000216,CEL-00036,2026-08-01 01:00:00,99.947,-101.49,12.2,78.46,57.83,14.45,1.6,4,268,24.24,BATCH-20260801-01
MED-00000217,CEL-00037,2026-08-01 01:00:00,95.334,-93.32,20.63,74.25,71.41,16.34,0.76,2,332,30.55,BATCH-20260801-01
MED-00000218,CEL-00038,2026-08-01 01:00:00,99.836,-84.22,17.94,40.0,181.58,31.34,0.78,0,370,31.9,BATCH-20260801-01
MED-00000219,CEL-00039,2026-08-01 01:00:00,100.0,-77.86,21.48,41.82,189.71,34.25,0.37,3,448,39.41,BATCH-20260801-01
MED-00000220,CEL-00040,2026-08-01 01:00:00,99.967,-96.33,14.22,73.62,55.39,9.02,0.7,4,415,26.78,BATCH-20260801-01
MED-00000221,CEL-00041,2026-08-01 01:00:00,99.956,-83.61,19.59,40.64,177.98,34.11,0.14,3,346,23.23,BATCH-20260801-01
MED-00000222,CEL-00042,2026-08-01 01:00:00,99.926,-82.2,21.36,44.71,177.48,28.7,0.61,3,481,52.49,BATCH-20260801-01
MED-00000223,CEL-00043,2026-08-01 01:00:00,99.912,-80.24,17.59,60.25,76.28,11.7,0.47,2,340,38.29,BATCH-20260801-01
MED-00000224,CEL-00044,2026-08-01 01:00:00,100.0,-87.88,21.9,48.29,76.03,14.48,0.43,0,258,30.0,BATCH-20260801-01
MED-00000225,CEL-00045,2026-08-01 01:00:00,99.832,-89.28,21.69,58.6,65.15,12.7,0.53,1,394,30.18,BATCH-20260801-01
MED-00000226,CEL-00046,2026-08-01 01:00:00,99.866,-91.9,18.79,58.48,69.59,9.35,0.44,4,303,27.91,BATCH-20260801-01
MED-00000227,CEL-00047,2026-08-01 01:00:00,99.924,-81.39,19.98,41.25,182.45,34.95,0.57,1,351,38.34,BATCH-20260801-01
MED-00000228,CEL-00048,2026-08-01 01:00:00,99.876,-85.54,19.55,49.03,183.93,33.69,0.77,1,389,32.21,BATCH-20260801-01
MED-00000229,CEL-00049,2026-08-01 01:00:00,99.949,-89.42,23.89,52.3,75.97,13.59,0.57,3,293,19.89,BATCH-20260801-01
MED-00000230,CEL-00050,2026-08-01 01:00:00,99.952,-89.42,21.71,45.9,181.07,31.35,0.61,2,318,24.6,BATCH-20260801-01
MED-00000231,CEL-00051,2026-08-01 01:00:00,99.849,-87.76,18.82,44.11,185.99,33.69,0.68,1,387,45.39,BATCH-20260801-01
MED-00000232,CEL-00052,2026-08-01 01:00:00,99.884,-87.37,20.97,56.14,72.77,11.08,1.0,0,369,35.05,BATCH-20260801-01
MED-00000233,CEL-00053,2026-08-01 01:00:00,99.914,-89.02,21.22,65.42,72.45,15.29,0.71,1,377,34.4,BATCH-20260801-01
MED-00000234,CEL-00054,2026-08-01 01:00:00,99.994,-81.13,25.36,52.7,80.49,11.7,0.11,3,326,31.8,BATCH-20260801-01
MED-00000235,CEL-00055,2026-08-01 01:00:00,99.931,-91.8,22.75,62.69,77.87,15.91,0.22,3,345,43.32,BATCH-20260801-01
MED-00000236,CEL-00056,2026-08-01 01:00:00,99.943,-89.91,17.8,46.84,165.65,29.81,0.7,2,423,34.87,BATCH-20260801-01
MED-00000237,CEL-00057,2026-08-01 01:00:00,99.904,-81.08,18.57,33.5,184.87,34.29,0.48,1,289,31.1,BATCH-20260801-01
MED-00000238,CEL-00058,2026-08-01 01:00:00,100.0,-89.55,20.55,55.0,79.45,15.73,0.65,3,259,28.01,BATCH-20260801-01
MED-00000239,CEL-00059,2026-08-01 01:00:00,99.925,-86.62,18.61,42.97,188.89,31.09,0.2,2,360,33.01,BATCH-20260801-01
MED-00000240,CEL-00060,2026-08-01 01:00:00,99.904,-87.4,20.27,45.53,185.65,30.85,0.23,2,359,48.53,BATCH-20260801-01
MED-00000241,CEL-00061,2026-08-01 01:00:00,99.928,-86.91,21.47,62.84,77.2,13.73,0.82,2,437,45.99,BATCH-20260801-01
MED-00000242,CEL-00062,2026-08-01 01:00:00,99.926,-145.0,18.66,61.19,70.31,16.18,0.58,2,379,26.58,BATCH-20260801-01
MED-00000243,CEL-00063,2026-08-01 01:00:00,99.892,-92.26,20.12,61.92,75.64,15.82,0.55,2,314,39.18,BATCH-20260801-01
MED-00000244,CEL-00064,2026-08-01 01:00:00,99.898,-88.97,19.83,50.77,72.08,8.95,0.44,0,274,36.56,BATCH-20260801-01
MED-00000245,CEL-00065,2026-08-01 01:00:00,99.897,-81.27,19.97,42.53,178.52,31.89,0.41,3,402,35.8,BATCH-20260801-01
MED-00000246,CEL-00066,2026-08-01 01:00:00,99.911,-81.66,24.74,38.92,193.57,35.86,0.24,0,298,34.89,BATCH-20260801-01
MED-00000247,CEL-00067,2026-08-01 01:00:00,99.878,-83.66,21.11,50.42,79.54,13.8,0.49,0,259,28.79,BATCH-20260801-01
MED-00000248,CEL-00068,2026-08-01 01:00:00,99.972,-78.33,23.64,38.92,181.77,31.06,0.0,1,358,34.6,BATCH-20260801-01
MED-00000249,CEL-00069,2026-08-01 01:00:00,99.941,-80.58,19.99,42.35,179.14,30.73,0.32,1,364,49.65,BATCH-20260801-01
MED-00000250,CEL-00070,2026-08-01 01:00:00,100.0,-89.1,20.62,61.14,61.74,8.46,0.79,1,334,33.56,BATCH-20260801-01
MED-00000251,CEL-00071,2026-08-01 01:00:00,99.9,-88.87,22.04,59.52,73.94,13.6,0.53,0,270,17.57,BATCH-20260801-01
MED-00000252,CEL-00072,2026-08-01 01:00:00,99.914,-94.48,18.63,650.0,60.67,11.54,0.75,0,302,22.06,BATCH-20260801-01
MED-00000253,CEL-00073,2026-08-01 01:00:00,100.0,-85.5,22.61,48.84,77.23,13.91,0.29,1,199,22.25,BATCH-20260801-01
MED-00000254,CEL-00074,2026-08-01 01:00:00,95.415,-84.51,22.25,35.47,193.6,32.25,0.62,1,316,32.56,BATCH-20260801-01
MED-00000255,CEL-00075,2026-08-01 01:00:00,99.894,-82.66,19.7,49.14,179.62,35.25,0.43,1,488,31.67,BATCH-20260801-01
MED-00000256,CEL-00076,2026-08-01 01:00:00,99.996,-89.13,21.7,53.89,78.67,13.86,0.6,2,189,11.44,BATCH-20260801-01
MED-00000257,CEL-00077,2026-08-01 01:00:00,99.882,-90.44,16.51,49.51,177.56,30.15,0.38,1,328,32.89,BATCH-20260801-01
MED-00000258,CEL-00078,2026-08-01 01:00:00,99.947,-78.19,18.86,46.47,171.77,29.36,0.32,2,472,39.74,BATCH-20260801-01
MED-00000259,CEL-00079,2026-08-01 01:00:00,99.826,-84.95,22.01,58.48,84.58,16.14,0.44,2,431,47.9,BATCH-20260801-01
MED-00000260,CEL-00080,2026-08-01 01:00:00,99.886,-83.49,21.78,64.11,84.16,18.39,0.33,0,322,38.96,BATCH-20260801-01
MED-00000261,CEL-00081,2026-08-01 01:00:00,99.892,-92.19,23.48,60.96,72.79,13.82,0.51,0,181,24.1,BATCH-20260801-01
MED-00000262,CEL-00082,2026-08-01 01:00:00,99.89,-81.83,23.23,59.43,80.6,13.49,0.75,1,391,53.38,BATCH-20260801-01
MED-00000263,CEL-00083,2026-08-01 01:00:00,99.941,-85.36,20.03,43.95,184.27,32.39,0.13,1,340,27.54,BATCH-20260801-01
MED-00000264,CEL-00084,2026-08-01 01:00:00,99.887,-90.26,20.9,50.85,180.27,34.46,0.58,3,487,55.52,BATCH-20260801-01
MED-00000265,CEL-00085,2026-08-01 01:00:00,99.905,-95.73,18.18,65.74,64.07,10.79,0.18,5,296,31.21,BATCH-20260801-01
MED-00000266,CEL-00086,2026-08-01 01:00:00,99.919,-85.88,21.83,38.58,184.65,30.9,0.2,3,360,29.44,BATCH-20260801-01
MED-00000267,CEL-00087,2026-08-01 01:00:00,99.829,-87.76,19.57,54.24,169.39,30.47,0.45,2,566,49.35,BATCH-20260801-01
MED-00000268,CEL-00088,2026-08-01 01:00:00,99.905,-92.66,22.19,60.01,88.23,16.81,0.58,0,271,36.51,BATCH-20260801-01
MED-00000269,CEL-00089,2026-08-01 01:00:00,99.87,-91.75,17.4,77.3,61.56,9.98,0.82,0,450,47.16,BATCH-20260801-01
MED-00000270,CEL-00090,2026-08-01 01:00:00,99.989,-92.41,20.39,56.21,76.56,13.81,0.0,1,201,23.09,BATCH-20260801-01
MED-00000271,CEL-00091,2026-08-01 01:00:00,99.959,-86.45,23.32,46.88,84.16,13.57,0.4,0,214,25.01,BATCH-20260801-01
MED-00000272,CEL-00092,2026-08-01 01:00:00,99.928,-82.84,18.16,43.39,184.46,33.48,0.11,1,398,36.87,BATCH-20260801-01
MED-00000273,CEL-00093,2026-08-01 01:00:00,99.921,-79.6,23.86,40.31,198.5,36.26,0.47,2,308,26.24,BATCH-20260801-01
MED-00000274,CEL-00094,2026-08-01 01:00:00,99.98,-86.0,23.38,51.53,72.61,11.91,0.0,0,209,16.6,BATCH-20260801-01
MED-00000275,CEL-00095,2026-08-01 01:00:00,99.975,-84.12,23.16,36.85,179.81,30.77,0.51,1,323,38.26,BATCH-20260801-01
MED-00000276,CEL-00096,2026-08-01 01:00:00,99.939,-82.35,19.98,43.55,171.4,29.8,0.04,0,481,42.12,BATCH-20260801-01
MED-00000277,CEL-00097,2026-08-01 01:00:00,99.953,-91.57,18.68,62.25,69.41,11.78,0.27,3,308,40.76,BATCH-20260801-01
MED-00000278,CEL-00098,2026-08-01 01:00:00,99.945,-90.35,20.53,69.6,72.75,14.84,0.73,0,342,22.73,BATCH-20260801-01
MED-00000279,CEL-00099,2026-08-01 01:00:00,100.0,-85.04,22.61,53.29,76.4,14.63,0.08,1,214,28.42,BATCH-20260801-01
MED-00000280,CEL-00100,2026-08-01 01:00:00,99.899,-93.21,21.39,60.99,71.9,11.49,0.0,0,304,27.62,BATCH-20260801-01
MED-00000281,CEL-00101,2026-08-01 01:00:00,100.0,-87.54,21.47,51.75,185.43,35.49,0.57,0,325,42.95,BATCH-20260801-01
MED-00000282,CEL-00102,2026-08-01 01:00:00,99.955,-84.89,21.78,46.65,180.04,33.17,0.7,0,468,50.43,BATCH-20260801-01
MED-00000283,CEL-00103,2026-08-01 01:00:00,99.955,-95.8,18.78,65.14,50.92,6.97,0.52,3,268,34.82,BATCH-20260801-01
MED-00000284,CEL-00104,2026-08-01 01:00:00,100.0,-73.59,21.87,50.43,178.16,31.87,0.4,3,438,34.89,BATCH-20260801-01
MED-00000285,CEL-00105,2026-08-01 01:00:00,99.809,-78.43,16.19,49.11,184.8,32.24,0.15,1,488,36.96,BATCH-20260801-01
MED-00000286,CEL-00106,2026-08-01 01:00:00,100.0,-88.35,19.73,51.15,83.25,17.09,0.42,1,281,24.03,BATCH-20260801-01
MED-00000287,CEL-00107,2026-08-01 01:00:00,99.923,-86.92,22.33,57.97,72.81,11.95,0.43,2,341,46.12,BATCH-20260801-01
MED-00000288,CEL-00108,2026-08-01 01:00:00,99.942,-85.92,24.09,45.75,85.74,16.53,0.0,2,179,13.47,BATCH-20260801-01
MED-00000289,CEL-00109,2026-08-01 01:00:00,99.922,-88.66,23.59,57.51,65.66,12.0,0.44,2,403,55.42,BATCH-20260801-01
MED-00000290,CEL-00110,2026-08-01 01:00:00,99.842,-83.2,21.44,35.55,185.57,34.62,0.33,0,330,34.6,BATCH-20260801-01
MED-00000291,CEL-00111,2026-08-01 01:00:00,95.388,-85.8,19.73,37.65,188.87,31.06,0.17,0,324,37.25,BATCH-20260801-01
MED-00000292,CEL-00112,2026-08-01 01:00:00,99.986,-91.22,19.92,68.95,71.81,10.25,0.73,3,422,40.43,BATCH-20260801-01
MED-00000293,CEL-00113,2026-08-01 01:00:00,99.936,-84.48,18.49,61.68,171.42,32.73,0.56,1,547,71.2,BATCH-20260801-01
MED-00000294,CEL-00114,2026-08-01 01:00:00,99.936,-86.85,23.21,42.07,184.2,31.05,1.07,2,443,48.71,BATCH-20260801-01
MED-00000295,CEL-00115,2026-08-01 01:00:00,99.942,-90.21,20.82,61.42,69.79,15.15,0.92,1,382,47.07,BATCH-20260801-01
MED-00000296,CEL-00116,2026-08-01 01:00:00,99.878,-91.14,20.36,71.8,79.58,8.7,0.83,2,389,54.18,BATCH-20260801-01
MED-00000297,CEL-00117,2026-08-01 01:00:00,99.938,-82.29,20.97,56.62,61.96,8.6,0.96,5,380,26.63,BATCH-20260801-01
MED-00000298,CEL-00118,2026-08-01 01:00:00,99.908,-81.94,25.26,55.24,77.56,10.76,0.37,2,300,18.07,BATCH-20260801-01
MED-00000299,CEL-00119,2026-08-01 01:00:00,99.876,-83.44,21.43,49.26,178.81,30.98,0.98,0,467,44.21,BATCH-20260801-01
MED-00000300,CEL-00120,2026-08-01 01:00:00,99.906,-80.51,20.12,43.72,170.6,26.34,0.46,2,458,33.4,BATCH-20260801-01
MED-00000301,CEL-00121,2026-08-01 01:00:00,99.963,-88.3,22.25,54.04,81.84,17.4,0.47,2,237,14.22,BATCH-20260801-01
MED-00000302,CEL-00122,2026-08-01 01:00:00,99.902,-85.28,22.46,52.53,175.71,31.99,0.4,2,474,47.54,BATCH-20260801-01
MED-00000303,CEL-00123,2026-08-01 01:00:00,99.885,-81.15,16.5,49.18,181.9,29.81,0.07,2,405,49.48,BATCH-20260801-01
MED-00000303,CEL-00124,2026-08-01 01:00:00,99.953,-93.22,21.41,57.88,74.2,11.88,0.67,0,224,23.99,BATCH-20260801-01
MED-00000305,CEL-00125,2026-08-01 01:00:00,99.949,-87.88,20.35,60.64,72.73,15.53,0.74,2,367,25.69,BATCH-20260801-01
MED-00000306,CEL-00126,2026-08-01 01:00:00,99.903,-96.14,19.66,61.59,68.99,14.24,0.66,1,208,19.78,BATCH-20260801-01
MED-00000307,CEL-00127,2026-08-01 01:00:00,99.963,-89.85,19.51,52.32,74.03,11.59,0.11,1,266,17.27,BATCH-20260801-01
MED-00000308,CEL-00128,2026-08-01 01:00:00,105.0,-91.16,21.45,45.68,177.88,34.66,0.84,3,296,22.67,BATCH-20260801-01
MED-00000309,CEL-00129,2026-08-01 01:00:00,99.888,-87.27,24.46,43.57,197.63,36.25,0.68,1,305,34.93,BATCH-20260801-01
MED-00000310,CEL-00130,2026-08-01 01:00:00,99.981,-89.22,20.48,54.88,86.21,16.59,0.56,3,308,41.0,BATCH-20260801-01
MED-00000311,CEL-00131,2026-08-01 01:00:00,99.826,-79.07,18.0,50.17,175.13,30.73,1.03,2,551,58.96,BATCH-20260801-01
MED-00000312,CEL-00132,2026-08-01 01:00:00,99.777,-81.5,16.63,51.77,182.3,32.68,0.46,2,484,43.87,BATCH-20260801-01
MED-00000313,CEL-00133,2026-08-01 01:00:00,99.969,-87.5,21.34,60.24,73.12,10.96,0.55,0,409,54.43,BATCH-20260801-01
MED-00000314,CEL-00134,2026-08-01 01:00:00,99.947,-91.53,23.95,53.51,79.69,17.28,0.33,0,223,24.67,BATCH-20260801-01
MED-00000315,CEL-00135,2026-08-01 01:00:00,100.0,-90.06,21.82,56.72,73.66,14.35,0.45,2,297,23.43,BATCH-20260801-01
MED-00000316,CEL-00136,2026-08-01 01:00:00,99.934,-89.32,20.2,50.42,86.67,17.78,0.02,0,233,32.09,BATCH-20260801-01
MED-00000317,CEL-00137,2026-08-01 01:00:00,99.931,-81.42,19.76,36.13,189.2,35.88,0.35,1,322,41.61,BATCH-20260801-01
MED-00000318,CEL-00138,2026-08-01 01:00:00,100.0,-81.81,22.35,46.27,181.34,32.34,0.66,0,464,37.22,BATCH-20260801-01
MED-00000319,CEL-00139,2026-08-01 01:00:00,99.963,-90.25,24.87,58.0,75.49,11.42,0.53,1,315,28.09,BATCH-20260801-01
MED-00000320,CEL-00140,2026-08-01 01:00:00,99.902,-91.87,21.07,53.53,184.46,30.65,0.57,1,321,21.59,BATCH-20260801-01
MED-00000321,CEL-00141,2026-08-01 01:00:00,99.932,-86.56,20.47,43.93,177.77,32.21,0.31,2,415,35.43,BATCH-20260801-01
MED-00000322,CEL-00142,2026-08-01 01:00:00,99.899,-101.16,15.23,73.23,65.71,11.12,1.29,3,238,31.15,BATCH-20260801-01
MED-00000323,CEL-00143,2026-08-01 01:00:00,99.965,-86.1,20.97,55.45,72.24,12.9,0.4,1,359,42.11,BATCH-20260801-01
MED-00000324,CEL-00144,2026-08-01 01:00:00,99.853,-89.31,21.71,64.85,83.45,13.71,0.47,4,374,41.02,BATCH-20260801-01
MED-00000325,CEL-00145,2026-08-01 01:00:00,99.894,-84.38,22.22,43.35,80.49,15.2,0.0,0,176,16.18,BATCH-20260801-01
MED-00000326,CEL-00146,2026-08-01 01:00:00,99.989,-88.92,19.26,41.09,177.21,32.32,0.15,1,312,19.53,BATCH-20260801-01
MED-00000327,CEL-00147,2026-08-01 01:00:00,99.949,-83.44,19.36,40.92,185.28,33.12,0.8,1,399,45.9,BATCH-20260801-01
MED-00000328,CEL-00148,2026-08-01 01:00:00,95.46,-89.16,20.75,56.61,77.08,14.52,0.0,0,313,35.94,BATCH-20260801-01
MED-00000329,CEL-00149,2026-08-01 01:00:00,99.876,-87.0,21.48,45.74,168.05,29.93,0.48,3,495,35.22,BATCH-20260801-01
MED-00000330,CEL-00150,2026-08-01 01:00:00,99.931,-82.34,19.54,51.48,168.79,28.16,0.75,0,503,40.42,BATCH-20260801-01
MED-00000331,CEL-00151,2026-08-01 01:00:00,99.987,-87.8,19.98,52.21,74.44,15.87,0.0,3,305,40.12,BATCH-20260801-01
MED-00000332,CEL-99999,2026-08-01 01:00:00,99.863,-93.42,17.84,61.7,70.25,14.64,0.28,0,283,24.29,BATCH-20260801-01
MED-00000333,CEL-00153,2026-08-01 01:00:00,99.835,-92.96,18.56,54.29,72.12,13.06,0.0,0,158,16.55,BATCH-20260801-01
MED-00000334,CEL-00154,2026-08-01 01:00:00,99.985,-91.09,21.15,53.11,66.73,14.66,0.22,0,171,19.42,BATCH-20260801-01
MED-00000335,CEL-00155,2026-08-01 01:00:00,99.893,-89.6,24.05,42.82,193.97,38.09,0.43,2,300,24.71,BATCH-20260801-01
MED-00000336,CEL-00156,2026-08-01 01:00:00,99.907,-79.37,21.07,50.29,170.36,29.17,0.64,2,507,60.7,BATCH-20260801-01
MED-00000337,CEL-00157,2026-08-01 01:00:00,99.944,-80.98,23.45,53.33,78.19,15.47,0.31,1,307,20.62,BATCH-20260801-01
MED-00000338,,2026-08-01 01:00:00,99.78,-80.09,22.2,51.36,161.71,30.01,0.72,2,522,45.14,BATCH-20260801-01
MED-00000339,CEL-00159,2026-08-01 01:00:00,99.95,-82.6,18.02,39.02,175.01,29.05,0.0,0,379,42.57,BATCH-20260801-01
MED-00000340,CEL-00160,2026-08-01 01:00:00,99.959,-83.62,17.39,55.87,75.77,14.15,0.13,2,303,31.66,BATCH-20260801-01
MED-00000341,CEL-00161,2026-08-01 01:00:00,99.927,-86.47,20.46,59.59,77.28,10.52,0.33,1,298,35.74,BATCH-20260801-01
MED-00000342,CEL-00162,2026-08-01 01:00:00,99.938,-88.51,22.97,66.68,70.55,12.78,0.43,3,378,49.53,BATCH-20260801-01
MED-00000343,CEL-00163,2026-08-01 01:00:00,100.0,-90.25,25.46,59.03,75.33,12.26,0.51,4,293,27.88,BATCH-20260801-01
MED-00000344,CEL-00164,2026-08-01 01:00:00,99.918,-80.42,22.27,51.7,179.58,33.76,0.89,3,462,49.52,BATCH-20260801-01
MED-00000345,CEL-00165,2026-08-01 01:00:00,99.893,-88.64,15.57,49.35,171.04,27.33,0.49,1,452,41.84,BATCH-20260801-01
MED-00000346,CEL-00166,2026-08-01 01:00:00,99.88,-93.77,18.43,65.38,61.65,7.94,0.94,0,343,46.85,BATCH-20260801-01
MED-00000347,CEL-00167,2026-08-01 01:00:00,100.0,-87.4,19.48,45.72,180.07,35.91,0.56,0,364,44.3,BATCH-20260801-01
MED-00000348,CEL-00168,2026-08-01 01:00:00,99.977,-88.36,21.21,48.62,181.66,36.49,0.76,1,336,43.39,BATCH-20260801-01
MED-00000349,CEL-00169,2026-08-01 01:00:00,99.995,-86.96,19.98,58.43,65.23,13.89,0.85,0,427,40.08,BATCH-20260801-01
MED-00000350,CEL-00170,2026-08-01 01:00:00,99.94,-84.8,18.47,55.82,69.3,12.37,0.62,0,321,34.02,BATCH-20260801-01
MED-00000351,CEL-00171,2026-08-01 01:00:00,99.962,-80.04,24.24,49.35,85.24,19.2,0.76,1,274,31.92,BATCH-20260801-01
MED-00000352,CEL-00172,2026-08-01 01:00:00,99.923,-78.96,25.17,52.32,91.53,14.14,0.18,1,198,11.96,BATCH-20260801-01
MED-00000353,CEL-00173,2026-08-01 01:00:00,100.0,-80.49,24.03,44.66,190.83,35.1,0.55,1,301,35.33,BATCH-20260801-01
MED-00000354,CEL-00174,2026-08-01 01:00:00,99.884,-83.82,23.15,46.99,179.3,35.38,0.88,2,462,42.8,BATCH-20260801-01
MED-00000355,CEL-00175,2026-08-01 01:00:00,99.925,-85.32,22.03,50.1,72.87,13.16,0.59,2,227,27.5,BATCH-20260801-01
MED-00000356,CEL-00176,2026-08-01 01:00:00,99.952,-85.33,23.03,44.19,181.87,33.06,0.49,3,396,32.94,BATCH-20260801-01
MED-00000357,CEL-00177,2026-08-01 01:00:00,99.928,-84.81,22.76,42.58,175.81,33.55,0.23,0,413,34.51,BATCH-20260801-01
MED-00000358,CEL-00178,2026-08-01 01:00:00,99.994,-94.67,19.87,61.88,65.85,11.1,0.26,0,277,24.08,BATCH-20260801-01
MED-00000359,CEL-00179,2026-08-01 01:00:00,99.957,-90.59,25.06,56.75,65.6,10.07,0.49,0,312,37.81,BATCH-20260801-01
MED-00000360,CEL-00180,2026-08-01 01:00:00,99.991,-96.37,17.62,67.57,62.8,9.69,0.42,2,330,20.91,BATCH-20260801-01
MED-00000361,CEL-00001,2026-08-01 02:00:00,99.939,-86.11,21.72,51.8,78.48,14.36,0.61,0,225,29.93,BATCH-20260801-02
MED-00000362,CEL-00002,2026-08-01 02:00:00,99.924,-88.31,23.55,36.03,184.82,36.82,0.48,1,320,29.05,BATCH-20260801-02
MED-00000363,CEL-00003,2026-08-01 02:00:00,99.941,-84.73,22.83,37.09,184.64,33.78,0.67,2,350,43.52,BATCH-20260801-02
MED-00000364,CEL-00004,2026-08-01 02:00:00,100.0,-88.22,21.5,55.66,72.74,10.65,0.57,2,342,43.77,BATCH-20260801-02
MED-00000365,CEL-00005,2026-08-01 02:00:00,99.861,-81.79,20.94,52.02,182.85,32.14,0.29,2,441,32.9,BATCH-20260801-02
MED-00000366,CEL-00006,2026-08-01 02:00:00,99.93,-84.41,18.5,40.7,174.77,30.93,0.13,1,418,45.43,BATCH-20260801-02
MED-00000367,CEL-00007,2026-08-01 02:00:00,99.945,-96.04,17.15,69.47,65.03,10.53,0.64,3,371,27.62,BATCH-20260801-02
MED-00000368,CEL-00008,2026-08-01 02:00:00,99.955,-99.57,17.6,77.08,60.03,12.46,1.19,5,371,41.25,BATCH-20260801-02
MED-00000369,CEL-00009,2026-08-01 02:00:00,99.987,-90.72,20.15,61.37,78.65,13.61,0.32,0,377,42.31,BATCH-20260801-02
