ticket_id,customer_id,subscription_id,cell_id,created_at,resolved_at,category,severity,ticket_status,channel,first_contact_resolution,sla_target_hours,resolution_hours,post_service_csat
TKT-000740,CLI-001164,SUB-004164,CEL-00169,2026-08-07 08:31:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000741,CLI-001181,SUB-004181,CEL-00108,2026-08-07 08:43:40,2026-08-10 00:43:40,Llamadas,Alta,Cerrado,App,true,8,63.44,
TKT-000742,CLI-001198,SUB-004198,,2026-08-07 08:56:03,2026-08-09 17:56:03,Facturación,Media,Cerrado,Web,true,24,56.1,2
TKT-000743,CLI-000015,SUB-000015,,2026-08-07 09:08:26,2026-08-09 11:08:26,Plan,Media,Cerrado,Call center,true,24,49.87,3
TKT-000744,CLI-000032,SUB-000032,,2026-08-07 09:20:49,2026-08-08 20:20:49,Portabilidad,Baja,Cerrado,Tienda,true,72,34.9,4
TKT-000745,CLI-000049,SUB-000049,CEL-00164,2026-08-07 09:33:12,2026-08-09 04:33:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,42.76,
TKT-000746,CLI-000066,SUB-000066,CEL-00103,2026-08-07 09:45:35,2026-08-09 08:45:35,Velocidad,Alta,Resuelto,App,true,8,46.96,3
TKT-000747,CLI-000083,SUB-000083,CEL-00042,2026-08-07 09:57:58,2026-08-09 04:57:58,Llamadas,Alta,Resuelto,Web,false,8,42.71,3
TKT-000748,CLI-000100,SUB-000100,,2026-08-07 10:10:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-000749,CLI-000117,SUB-000117,,2026-08-07 10:22:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-000750,CLI-000134,SUB-000134,,2026-08-07 10:35:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000751,CLI-000151,SUB-000151,CEL-00158,2026-08-07 10:47:30,2026-08-09 21:47:30,Cobertura,Crítica,Cerrado,App,true,4,58.12,2
TKT-000752,CLI-000168,SUB-000168,CEL-00097,2026-08-07 10:59:53,2026-08-09 10:59:53,Velocidad,Alta,Cerrado,Web,true,8,47.96,3
TKT-000753,CLI-000185,SUB-000185,CEL-00036,2026-08-07 11:12:16,2026-08-08 07:12:16,Llamadas,Alta,Cerrado,Call center,true,8,19.61,
TKT-000754,CLI-000202,SUB-000202,,2026-08-07 11:24:39,2026-08-08 04:24:39,Facturación,Media,Cerrado,Tienda,true,24,16.51,5
TKT-000755,CLI-000219,SUB-000219,,2026-08-07 11:37:02,2026-08-09 10:37:02,Plan,Media,Cerrado,WhatsApp,true,24,46.75,3
TKT-000756,CLI-000236,SUB-000236,,2026-08-07 11:49:25,2026-08-10 01:49:25,Portabilidad,Baja,Resuelto,App,true,72,61.54,2
TKT-000757,CLI-000253,SUB-000253,CEL-00152,2026-08-07 12:01:48,2026-08-10 00:01:48,Cobertura,Crítica,Resuelto,Web,false,4,59.29,
TKT-000758,CLI-000270,SUB-000270,CEL-00091,2026-08-07 12:14:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000759,CLI-000287,SUB-000287,CEL-00030,2026-08-07 12:26:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000760,CLI-000304,SUB-000304,,2026-08-07 12:38:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000761,CLI-000321,SUB-000321,,2026-08-07 12:51:20,2026-08-09 19:51:20,Plan,Media,Cerrado,App,true,24,54.89,
TKT-000762,CLI-000338,SUB-000338,,2026-08-07 13:03:43,2026-08-08 16:03:43,Portabilidad,Baja,Cerrado,Web,true,72,26.07,4
TKT-000763,CLI-000355,SUB-000355,CEL-00146,2026-08-07 13:16:06,2026-08-07 21:16:06,Cobertura,Crítica,Cerrado,Call center,true,4,7.27,5
TKT-000764,CLI-000372,SUB-000372,CEL-00085,2026-08-07 13:28:29,2026-08-09 13:28:29,Velocidad,Alta,Cerrado,Tienda,true,8,47.64,3
TKT-000765,CLI-000389,SUB-000389,CEL-00024,2026-08-07 13:40:52,2026-08-09 14:40:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,48.92,
TKT-000766,CLI-000406,SUB-000406,,2026-08-07 13:53:15,2026-08-09 12:53:15,Facturación,Media,Resuelto,App,true,24,46.48,3
TKT-000767,CLI-000423,SUB-000423,,2026-08-07 14:05:38,2026-08-09 11:05:38,Plan,Media,Resuelto,Web,false,24,44.62,3
TKT-000768,CLI-000440,SUB-000440,,2026-08-07 14:18:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000769,CLI-000457,SUB-000457,CEL-00140,2026-08-07 14:30:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000770,CLI-000474,SUB-000474,CEL-00079,2026-08-07 14:42:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000771,CLI-000491,SUB-000491,CEL-00018,2026-08-07 14:55:10,2026-08-10 12:55:10,Llamadas,Alta,Cerrado,App,true,8,69.82,2
TKT-000772,CLI-000508,SUB-000508,,2026-08-07 15:07:33,2026-08-08 02:07:33,Facturación,Media,Cerrado,Web,true,24,-3.0,5
TKT-000773,CLI-000525,SUB-000525,,2026-08-07 15:19:56,2026-08-09 19:19:56,Plan,Media,Cerrado,Call center,true,24,51.67,
TKT-000774,CLI-000542,SUB-000542,,2026-08-07 15:32:19,2026-08-07 21:32:19,Portabilidad,Baja,Cerrado,Tienda,true,72,5.82,5
TKT-000775,CLI-000559,SUB-000559,CEL-00134,2026-08-07 15:44:42,2026-08-10 04:44:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,60.54,2
TKT-000776,CLI-000576,SUB-000576,CEL-00073,2026-08-07 15:57:05,2026-08-07 22:57:05,Velocidad,Alta,Resuelto,App,true,8,6.53,5
TKT-000777,CLI-000593,SUB-000593,CEL-00012,2026-08-07 16:09:28,2026-08-09 21:09:28,Llamadas,Alta,Resuelto,Web,false,8,52.62,
TKT-000778,CLI-000610,SUB-000610,,2026-08-07 16:21:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-000779,CLI-000627,SUB-000627,,2026-08-07 16:34:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-000780,CLI-000644,SUB-000644,,2026-08-07 16:46:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000781,CLI-000661,SUB-000661,CEL-00128,2026-08-07 16:59:00,2026-08-10 15:59:00,Cobertura,Crítica,Cerrado,App,true,4,70.55,
TKT-000782,CLI-000678,SUB-000678,CEL-00067,2026-08-07 17:11:23,2026-08-09 17:11:23,Velocidad,Alta,Cerrado,Web,true,8,47.19,3
TKT-000783,CLI-000695,SUB-000695,CEL-00006,2026-08-07 17:23:46,2026-08-09 05:23:46,Llamadas,Alta,Cerrado,Call center,true,8,35.84,4
TKT-000784,CLI-000712,SUB-000712,,2026-08-07 17:36:09,2026-08-08 03:36:09,Facturación,Media,Cerrado,Tienda,true,24,9.97,5
TKT-000785,CLI-000729,SUB-000729,,2026-08-07 17:48:32,2026-08-10 02:48:32,Plan,Media,Cerrado,WhatsApp,true,24,56.98,
TKT-000786,CLI-000746,SUB-000746,,2026-08-07 18:00:55,2026-08-07 21:00:55,Portabilidad,Baja,Resuelto,App,true,72,2.35,5
TKT-000787,CLI-000763,SUB-000763,CEL-00122,2026-08-07 18:13:18,2026-08-09 11:13:18,Cobertura,Crítica,Resuelto,Web,false,4,40.18,3
TKT-000788,CLI-000780,SUB-000780,CEL-00061,2026-08-07 18:25:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000789,CLI-000797,SUB-000797,CEL-00180,2026-08-07 18:38:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000790,CLI-000814,SUB-000814,,2026-08-07 18:50:27,2026-08-07 17:50:27,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000791,CLI-000831,SUB-000831,,2026-08-07 19:02:50,2026-08-10 03:02:50,Plan,Media,Cerrado,App,true,24,55.65,2
TKT-000792,CLI-000848,SUB-000848,,2026-08-07 19:15:13,2026-08-09 08:15:13,Portabilidad,Baja,Cerrado,Web,true,72,36.59,3
TKT-000793,CLI-000865,SUB-000865,CEL-00116,2026-08-07 19:27:36,2026-08-09 20:27:36,Cobertura,Crítica,Cerrado,Call center,true,4,48.05,
TKT-000794,CLI-000882,SUB-000882,CEL-00055,2026-08-07 19:39:59,2026-08-07 22:39:59,Velocidad,Alta,Cerrado,Tienda,true,8,2.76,5
TKT-000795,CLI-000899,SUB-000899,CEL-00174,2026-08-07 19:52:22,2026-08-10 08:52:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,60.21,2
TKT-000796,CLI-000916,SUB-000916,,2026-08-07 20:04:45,2026-08-08 05:04:45,Facturación,Media,Resuelto,App,true,24,8.86,5
TKT-000797,CLI-000933,SUB-000933,,2026-08-07 20:17:08,2026-08-08 04:17:08,Plan,Media,Resuelto,Web,false,24,7.39,
TKT-000798,CLI-000950,SUB-000950,,2026-08-07 20:29:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000799,CLI-000967,SUB-000967,CEL-00110,2026-08-07 20:41:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000800,CLI-000984,SUB-000984,CEL-00049,2026-08-07 20:54:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000801,CLI-001001,SUB-001001,CEL-00168,2026-08-07 21:06:40,2026-08-10 14:06:40,Llamadas,Alta,Cerrado,App,true,8,64.33,
TKT-000802,CLI-001018,SUB-001018,,2026-08-07 21:19:03,2026-08-08 13:19:03,Facturación,Media,Cerrado,Web,true,24,15.18,5
TKT-000803,CLI-001035,SUB-001035,,2026-08-07 21:31:26,2026-08-10 14:31:26,Plan,Media,Cerrado,Call center,true,24,64.62,2
TKT-000804,CLI-001052,SUB-001052,,2026-08-07 21:43:49,2026-08-08 18:43:49,Portabilidad,Baja,Cerrado,Tienda,true,72,20.31,4
TKT-000805,CLI-001069,SUB-001069,CEL-00104,2026-08-07 21:56:12,2026-08-10 05:56:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,55.69,
TKT-000806,CLI-001086,SUB-001086,CEL-00043,2026-08-07 22:08:35,2026-08-08 21:08:35,Velocidad,Alta,Resuelto,App,true,8,22.2,4
TKT-000807,CLI-001103,SUB-001103,CEL-00162,2026-08-07 22:20:58,2026-08-09 15:20:58,Llamadas,Alta,Resuelto,Web,false,8,40.53,3
TKT-000808,CLI-001120,SUB-001120,,2026-08-07 22:33:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-000809,CLI-001137,SUB-001137,,2026-08-07 22:45:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-000810,CLI-001154,SUB-001154,,2026-08-07 22:58:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000811,CLI-001171,SUB-001171,CEL-00098,2026-08-07 23:10:30,2026-08-08 19:10:30,Cobertura,Crítica,Cerrado,App,true,4,19.31,4
TKT-000812,CLI-001188,SUB-001188,CEL-00037,2026-08-07 23:22:53,2026-08-08 21:22:53,Velocidad,Alta,Cerrado,Web,true,8,21.3,4
TKT-000813,CLI-001205,SUB-001205,CEL-00156,2026-08-07 23:35:16,2026-08-09 12:35:16,Llamadas,Alta,Cerrado,Call center,true,8,36.17,
TKT-000814,CLI-001222,SUB-001222,,2026-08-07 23:47:39,2026-08-10 10:47:39,,Media,Cerrado,Tienda,true,24,58.5,2
TKT-000815,CLI-001239,SUB-001239,,2026-08-08 00:00:02,2026-08-10 00:00:02,Plan,Media,Cerrado,WhatsApp,true,24,47.31,3
TKT-000816,CLI-001256,SUB-001256,,2026-08-08 00:12:25,2026-08-08 22:12:25,Portabilidad,Baja,Resuelto,App,true,72,21.77,4
TKT-000817,CLI-001273,SUB-001273,CEL-00092,2026-08-08 00:24:48,2026-08-10 11:24:48,Cobertura,Crítica,Resuelto,Web,false,4,58.69,
TKT-000818,CLI-001290,SUB-001290,CEL-00031,2026-08-08 00:37:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000819,CLI-001307,SUB-001307,CEL-00150,2026-08-08 00:49:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000820,CLI-001324,SUB-001324,,2026-08-08 01:01:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000821,CLI-001341,SUB-001341,,2026-08-08 01:14:20,2026-08-08 09:14:20,Plan,Media,Cerrado,App,true,24,7.13,
TKT-000822,CLI-001358,SUB-001358,,2026-08-08 01:26:43,2026-08-09 12:26:43,Portabilidad,Baja,Cerrado,Web,true,72,34.04,4
TKT-000823,CLI-001375,SUB-001375,CEL-00086,2026-08-08 01:39:06,2026-08-09 09:39:06,Cobertura,Crítica,Cerrado,Call center,true,4,31.04,4
TKT-000824,CLI-001392,SUB-001392,CEL-00025,2026-08-08 01:51:29,2026-08-08 15:51:29,Velocidad,Alta,Cerrado,Tienda,true,8,13.64,5
TKT-000825,CLI-001409,SUB-001409,CEL-00144,2026-08-08 02:03:52,2026-08-08 19:03:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,16.4,
TKT-000826,CLI-001426,SUB-001426,,2026-08-08 02:16:15,2026-08-08 05:16:15,Facturación,Media,Resuelto,App,true,24,2.14,5
TKT-000827,CLI-001443,SUB-001443,,2026-08-08 02:28:38,2026-08-11 02:28:38,Plan,Media,Resuelto,Web,false,24,71.38,2
TKT-000828,CLI-001460,SUB-001460,,2026-08-08 02:41:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000829,CLI-001477,SUB-001477,CEL-00080,2026-08-08 02:53:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000830,CLI-001494,SUB-001494,CEL-00019,2026-08-08 03:05:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000831,CLI-001511,SUB-001511,CEL-00138,2026-08-08 03:18:10,2026-08-10 21:18:10,Llamadas,Alta,Cerrado,App,true,8,65.4,2
TKT-000832,CLI-001528,SUB-001528,,2026-08-08 03:30:33,2026-08-09 21:30:33,Facturación,Media,Cerrado,Web,true,24,41.15,3
TKT-000833,CLI-001545,SUB-001545,,2026-08-08 03:42:56,2026-08-10 09:42:56,Plan,Media,Cerrado,Call center,true,24,53.86,
TKT-000834,CLI-001562,SUB-001562,,2026-08-08 03:55:19,2026-08-11 02:55:19,Portabilidad,Baja,Cerrado,Tienda,true,72,70.06,2
TKT-000835,CLI-001579,SUB-001579,CEL-00074,2026-08-08 04:07:42,2026-08-11 04:07:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,71.78,2
TKT-000836,CLI-001596,SUB-001596,CEL-00013,2026-08-08 04:20:05,2026-08-10 14:20:05,Velocidad,Alta,Resuelto,App,true,8,57.99,2
TKT-000837,CLI-001613,SUB-001613,CEL-00132,2026-08-08 04:32:28,2026-08-10 01:32:28,Llamadas,Alta,Resuelto,Web,false,8,44.15,
TKT-000838,CLI-001630,SUB-001630,,2026-08-08 04:44:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-000839,CLI-001647,SUB-001647,,2026-08-08 04:57:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-000840,CLI-001664,SUB-001664,,2026-08-08 05:09:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000841,CLI-001681,SUB-001681,CEL-00068,2026-08-08 05:22:00,2026-08-08 19:22:00,Cobertura,Crítica,Cerrado,App,true,4,13.06,
TKT-000842,CLI-001698,SUB-001698,CEL-00007,2026-08-08 05:34:23,2026-08-09 07:34:23,Velocidad,Alta,Cerrado,Web,true,8,25.11,4
TKT-000843,CLI-001715,SUB-001715,CEL-00126,2026-08-08 05:46:46,2026-08-08 15:46:46,Llamadas,Alta,Cerrado,Call center,true,8,9.77,5
TKT-000844,CLI-001732,SUB-001732,,2026-08-08 05:59:09,2026-08-08 17:59:09,Facturación,Media,Cerrado,Tienda,true,24,11.45,5
TKT-000844,CLI-001749,SUB-001749,,2026-08-08 06:11:32,2026-08-08 18:11:32,Plan,Media,Cerrado,WhatsApp,true,24,11.82,
TKT-000846,CLI-001766,SUB-001766,,2026-08-08 06:23:55,2026-08-11 02:23:55,Portabilidad,Baja,Resuelto,App,true,72,67.39,2
TKT-000847,CLI-001783,SUB-001783,CEL-00062,2026-08-08 06:36:18,2026-08-08 09:36:18,Cobertura,Crítica,Resuelto,Web,false,4,2.03,5
TKT-000848,CLI-001800,SUB-001800,CEL-00001,2026-08-08 06:48:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000849,CLI-001817,SUB-001817,CEL-00120,2026-08-08 07:01:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000850,CLI-001834,SUB-001834,CEL-99999,2026-08-08 07:13:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000851,CLI-001851,SUB-001851,,2026-08-08 07:25:50,2026-08-09 00:25:50,Plan,Media,Cerrado,App,true,24,16.42,5
TKT-000852,CLI-001868,SUB-001868,,2026-08-08 07:38:13,2026-08-09 20:38:13,Portabilidad,Baja,Cerrado,Web,true,72,36.46,3
TKT-000853,CLI-001885,SUB-001885,CEL-00056,2026-08-08 07:50:36,2026-08-10 08:50:36,Cobertura,Crítica,Cerrado,Call center,true,4,48.05,
TKT-000854,CLI-001902,SUB-001902,CEL-00175,2026-08-08 08:02:59,2026-08-08 20:02:59,Velocidad,Alta,Cerrado,Tienda,true,8,11.48,5
TKT-000855,CLI-001919,SUB-001919,CEL-00114,2026-08-08 08:15:22,2026-08-10 13:15:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,52.25,3
TKT-000856,CLI-001936,SUB-001936,,2026-08-08 08:27:45,2026-08-09 21:27:45,Facturación,Media,Resuelto,App,true,24,37.0,3
TKT-000857,CLI-001953,SUB-001953,,2026-08-08 08:40:08,2026-08-09 07:40:08,Plan,Media,Resuelto,Web,false,24,22.82,
TKT-000858,CLI-001970,SUB-001970,,2026-08-08 08:52:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000859,CLI-001987,SUB-001987,CEL-00050,2026-08-08 09:04:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000860,CLI-002004,SUB-002004,CEL-00169,2026-08-08 09:17:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000861,CLI-002021,SUB-002021,CEL-00108,2026-08-08 09:29:40,2026-08-09 19:29:40,Llamadas,Alta,Cerrado,App,true,8,33.78,
TKT-000862,CLI-002038,SUB-002038,,2026-08-08 09:42:03,2026-08-10 08:42:03,Facturación,Media,Cerrado,Web,true,24,46.61,3
TKT-000863,CLI-002055,SUB-002055,,2026-08-08 09:54:26,2026-08-10 09:54:26,Plan,Media,Cerrado,Call center,true,24,47.04,3
TKT-000864,CLI-002072,SUB-002072,,2026-08-08 10:06:49,2026-08-08 18:06:49,Portabilidad,Baja,Cerrado,Tienda,true,72,7.68,5
TKT-000865,CLI-002089,SUB-002089,CEL-00044,2026-08-08 10:19:12,2026-08-09 01:19:12,Cobertura,Crítica,Cerrado,WhatsApp,true,4,14.14,
TKT-000866,CLI-002106,SUB-002106,CEL-00163,2026-08-08 10:31:35,2026-08-08 18:31:35,Velocidad,Alta,Resuelto,App,true,8,7.03,5
TKT-000867,CLI-002123,SUB-002123,CEL-00102,2026-08-08 10:43:58,2026-08-09 11:43:58,Llamadas,Alta,Resuelto,Web,false,8,24.23,4
TKT-000868,CLI-002140,SUB-002140,,2026-08-08 10:56:21,,Facturación,Media,En progreso,Call center,,24,,
TKT-000869,CLI-002157,SUB-002157,,2026-08-08 11:08:44,,Plan,Media,En progreso,Tienda,,24,,
TKT-000870,CLI-002174,SUB-002174,,2026-08-08 11:21:07,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000871,CLI-002191,SUB-002191,CEL-00038,2026-08-08 11:33:30,2026-08-10 15:33:30,Cobertura,Crítica,Cerrado,App,true,4,51.09,3
TKT-000872,CLI-002208,SUB-002208,CEL-00157,2026-08-08 11:45:53,2026-08-11 07:45:53,Velocidad,Alta,Cerrado,Web,true,8,67.95,2
TKT-000873,CLI-002225,SUB-002225,CEL-00096,2026-08-08 11:58:16,2026-08-10 21:58:16,Llamadas,Alta,Cerrado,Call center,true,8,57.8,
TKT-000874,CLI-002242,SUB-002242,,2026-08-08 12:10:39,2026-08-08 23:10:39,Facturación,Media,Cerrado,Tienda,true,24,10.99,5
TKT-000875,CLI-002259,SUB-002259,,2026-08-08 12:23:02,2026-08-09 09:23:02,Plan,Media,Cerrado,WhatsApp,true,24,20.23,4
TKT-000876,CLI-002276,SUB-002276,,2026-08-08 12:35:25,2026-08-09 12:35:25,Portabilidad,Baja,Resuelto,App,true,72,23.55,4
TKT-000877,CLI-002293,SUB-002293,CEL-00032,2026-08-08 12:47:48,2026-08-09 03:47:48,Cobertura,Crítica,Resuelto,Web,false,4,14.38,
TKT-000878,CLI-002310,SUB-002310,CEL-00151,2026-08-08 13:00:11,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000879,CLI-002327,SUB-002327,CEL-00090,2026-08-08 13:12:34,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000880,CLI-002344,SUB-999999,,2026-08-08 13:24:57,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000881,CLI-002361,SUB-002361,,2026-08-08 13:37:20,2026-08-10 02:37:20,Plan,Media,Cerrado,App,true,24,36.07,
TKT-000882,CLI-002378,SUB-002378,,2026-08-08 13:49:43,2026-08-11 13:49:43,Portabilidad,Baja,Cerrado,Web,true,72,71.87,2
TKT-000883,CLI-002395,SUB-002395,CEL-00026,2026-08-08 14:02:06,2026-08-09 22:02:06,Cobertura,Crítica,Cerrado,Call center,true,4,31.24,4
TKT-000884,CLI-002412,SUB-002412,CEL-00145,2026-08-08 14:14:29,2026-08-09 01:14:29,Velocidad,Alta,Cerrado,Tienda,true,8,10.01,5
TKT-000885,CLI-002429,SUB-002429,CEL-00084,2026-08-08 14:26:52,2026-08-10 07:26:52,Llamadas,Alta,Cerrado,WhatsApp,true,8,40.05,
TKT-000886,CLI-002446,SUB-002446,,2026-08-08 14:39:15,2026-08-10 12:39:15,Facturación,Media,Resuelto,App,true,24,45.8,3
TKT-000887,CLI-002463,SUB-002463,,2026-08-08 14:51:38,2026-08-10 17:51:38,Plan,Media,Resuelto,Web,false,24,50.71,3
TKT-000888,CLI-002480,SUB-002480,,2026-08-08 15:04:01,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000889,CLI-002497,SUB-002497,CEL-00020,2026-08-08 15:16:24,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000890,CLI-002514,SUB-002514,CEL-00139,2026-08-08 15:28:47,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000891,CLI-002531,SUB-002531,CEL-00078,2026-08-08 15:41:10,2026-08-09 14:41:10,Llamadas,Alta,Cerrado,App,true,8,22.33,4
TKT-000892,CLI-002548,SUB-002548,,2026-08-08 15:53:33,2026-08-10 07:53:33,Facturación,Media,Cerrado,Web,true,24,39.03,3
TKT-000893,CLI-002565,SUB-002565,,2026-08-08 16:05:56,2026-08-10 12:05:56,Plan,Media,Cerrado,Call center,true,24,43.14,
TKT-000894,CLI-002582,SUB-002582,,2026-08-08 16:18:19,2026-08-10 01:18:19,Portabilidad,Baja,Cerrado,Tienda,true,72,32.09,4
TKT-000895,CLI-002599,SUB-002599,CEL-00014,2026-08-08 16:30:42,2026-08-09 19:30:42,Cobertura,Crítica,Cerrado,WhatsApp,true,4,26.53,4
TKT-000896,CLI-002616,SUB-002616,CEL-00133,2026-08-08 16:43:05,2026-08-10 03:43:05,Velocidad,Alta,Resuelto,App,true,8,34.62,4
TKT-000897,CLI-002633,SUB-002633,CEL-00072,2026-08-08 16:55:28,2026-08-10 01:55:28,Llamadas,Alta,Resuelto,Web,false,8,32.43,
TKT-000898,CLI-002650,SUB-002650,,2026-08-08 17:07:51,,Facturación,Media,En progreso,Call center,,24,,
TKT-000899,CLI-002667,SUB-002667,,2026-08-08 17:20:14,,Plan,Media,En progreso,Tienda,,24,,
TKT-000900,CLI-002684,SUB-002684,,2026-08-08 17:32:37,,Portabilidad,Baja,Abierto,WhatsApp,,72,,
TKT-000901,CLI-002701,SUB-002701,CEL-00008,2026-08-08 17:45:00,2026-08-11 08:45:00,Cobertura,Crítica,Cerrado,App,true,4,62.76,
TKT-000902,CLI-002718,SUB-002718,CEL-00127,2026-08-08 17:57:23,2026-08-11 01:57:23,Velocidad,Alta,Cerrado,Web,true,8,55.66,2
TKT-000903,CLI-002735,SUB-002735,CEL-00066,2026-08-08 18:09:46,2026-08-11 18:09:46,Llamadas,Alta,Cerrado,Call center,true,8,71.66,2
TKT-000904,CLI-002752,SUB-002752,,2026-08-08 18:22:09,2026-08-10 22:22:09,Facturación,Media,Cerrado,Tienda,true,24,51.9,3
TKT-000905,CLI-002769,SUB-002769,,2026-08-08 18:34:32,2026-08-11 04:34:32,Plan,Media,Cerrado,WhatsApp,true,24,57.6,
TKT-000906,CLI-002786,SUB-002786,,2026-08-08 18:46:55,2026-08-09 06:46:55,Portabilidad,Baja,Resuelto,App,true,72,11.85,5
TKT-000907,CLI-002803,SUB-002803,CEL-00002,2026-08-08 18:59:18,2026-08-11 01:59:18,Cobertura,Crítica,Resuelto,Web,false,4,54.83,2
TKT-000908,CLI-002820,SUB-002820,CEL-00121,2026-08-08 19:11:41,,Velocidad,Alta,En progreso,Call center,,8,,
TKT-000909,CLI-002837,SUB-002837,CEL-00060,2026-08-08 19:24:04,,Llamadas,Alta,En progreso,Tienda,,8,,
TKT-000910,CLI-002854,SUB-002854,,2026-08-08 19:36:27,,Facturación,Media,Abierto,WhatsApp,,24,,
TKT-000911,CLI-002871,SUB-002871,,2026-08-08 19:48:50,2026-08-10 07:48:50,Plan,Media,Cerrado,App,true,24,35.58,4
TKT-000912,CLI-002888,SUB-002888,,2026-08-08 20:01:13,2026-08-10 11:01:13,Portabilidad,Baja,Cerrado,Web,true,72,38.09,3
TKT-000913,CLI-002905,SUB-002905,CEL-00176,2026-08-08 20:13:36,2026-08-10 02:13:36,Cobertura,Crítica,Cerrado,Call center,true,4,29.07,
TKT-000914,CLI-002922,SUB-002922,CEL-00115,2026-08-08 20:25:59,2026-08-10 05:25:59,Velocidad,Alta,Cerrado,Tienda,true,8,32.58,4
TKT-000915,CLI-002939,SUB-002939,CEL-00054,2026-08-08 20:38:22,2026-08-10 20:38:22,Llamadas,Alta,Cerrado,WhatsApp,true,8,47.61,3
TKT-000916,CLI-002956,SUB-002956,,2026-08-08 20:50:45,2026-08-10 14:50:45,Facturación,Media,Resuelto,App,true,24,41.97,3
TKT-000917,CLI-002973,SUB-002973,,2026-08-08 21:03:08,2026-08-09 12:03:08,Plan,Media,Resuelto,Web,false,24,14.91,
TKT-000918,CLI-002990,SUB-002990,,2026-08-08 21:15:31,,Portabilidad,Baja,En progreso,Call center,,72,,
TKT-000919,CLI-000007,SUB-003007,CEL-00170,2026-08-08 21:27:54,,Cobertura,Crítica,En progreso,Tienda,,4,,
TKT-000920,CLI-000024,SUB-003024,CEL-00109,2026-08-08 21:40:17,,Velocidad,Alta,Abierto,WhatsApp,,8,,
TKT-000921,CLI-000041,SUB-003041,CEL-00048,2026-08-08 21:52:40,2026-08-11 05:52:40,Llamadas,Alta,Cerrado,App,true,8,55.96,
TKT-000922,CLI-999999,SUB-003058,,2026-08-08 22:05:03,2026-08-09 08:05:03,Facturación,Media,Cerrado,Web,true,24,9.48,5
TKT-000923,CLI-000075,SUB-003075,,2026-08-08 22:17:26,2026-08-11 01:17:26,Plan,Media,Cerrado,Call center,true,24,50.6,3
TKT-000924,CLI-000092,SUB-003092,,2026-08-08 22:29:49,2026-08-11 06:29:49,Portabilidad,Baja,Cerrado,Tienda,true,72,55.64,2
