usage_date,subscription_id,primary_cell_id,data_gb,voice_minutes,sms_count,data_5g_pct,roaming_data_mb,dropped_calls,recharge_amount_clp,billed_amount_clp,ingestion_batch_id
2026-08-11,SUB-000018,CEL-00057,1.773,8.74,2,97.84,0.0,0,,533.00,USAGE-20260811
2026-08-12,SUB-000018,CEL-00068,3.011,6.38,15,28.79,0.0,0,,774.03,USAGE-20260812
2026-08-13,SUB-000018,CEL-00079,1.914,4.3,10,72.86,0.0,1,,533.00,USAGE-20260813
2026-08-14,SUB-999999,CEL-00090,3.423,16.0,5,62.8,0.0,0,,1062.43,USAGE-20260814
2026-08-01,SUB-000019,CEL-00134,0.682,17.08,0,62.87,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-000019,CEL-00145,0.727,10.58,13,86.97,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-000019,CEL-00156,1.327,19.87,8,52.98,0.0,1,15000.00,15000.00,USAGE-20260803
2026-08-04,SUB-000019,CEL-00167,0.378,14.55,3,68.43,0.0,2,,0.00,USAGE-20260804
2026-08-05,SUB-000019,CEL-00178,0.45,7.58,16,28.73,0.0,0,,0.00,USAGE-20260805
2026-08-06,SUB-000019,CEL-00009,-1.5,8.02,11,86.12,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-000019,CEL-00020,1.393,5.27,6,89.28,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-000019,CEL-00031,1.052,9.93,1,82.93,0.0,3,,0.00,USAGE-20260808
2026-08-09,SUB-000019,CEL-00042,0.628,21.94,14,78.22,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-000019,CEL-00053,1.446,19.73,9,67.97,248.48,1,15000.00,15000.00,USAGE-20260810
2026-08-11,SUB-000019,CEL-00064,0.697,10.54,4,45.54,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-000019,CEL-00075,1.322,18.95,17,50.18,0.0,2,,0.00,USAGE-20260812
2026-08-13,SUB-000019,CEL-00086,0.879,20.3,12,74.87,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-000019,CEL-00097,0.599,5.31,7,60.96,0.0,2,,0.00,USAGE-20260814
2026-08-01,SUB-000020,CEL-00141,7.5,6.45,2,27.43,0.0,1,,3583.00,USAGE-20260801
2026-08-02,SUB-000020,CEL-00152,3.221,6.79,15,51.47,0.0,4,,666.33,USAGE-20260802
2026-08-03,SUB-000020,CEL-00163,5.772,12.18,10,49.34,0.0,1,,2373.40,USAGE-20260803
2026-08-04,SUB-000020,CEL-00174,2.386,9.58,5,57.4,0.0,1,,666.33,USAGE-20260804
2026-08-05,SUB-000020,CEL-00005,2.473,14.7,0,35.63,0.0,1,,666.33,USAGE-20260805
2026-08-06,SUB-000020,CEL-00016,3.87,13.57,13,43.54,0.0,2,,1042.00,USAGE-20260806
2026-08-07,SUB-000020,CEL-00027,1.921,7.9,8,31.28,0.0,3,,666.33,USAGE-20260807
2026-08-08,SUB-000020,CEL-00038,2.371,6.66,3,37.22,0.0,0,,666.33,USAGE-20260808
2026-08-09,SUB-000020,CEL-00049,2.13,10.89,16,80.67,0.0,1,,666.33,USAGE-20260809
2026-08-10,SUB-000020,CEL-00060,4.42,9.99,11,94.02,0.0,1,,1427.00,USAGE-20260810
2026-08-11,SUB-000020,CEL-00071,3.265,12.76,6,45.86,0.0,0,,666.33,USAGE-20260811
2026-08-12,SUB-000020,CEL-00082,3.757,6.88,1,85.36,0.0,2,,962.90,USAGE-20260812
2026-08-13,SUB-000020,CEL-00093,2.619,19.44,14,83.07,0.0,0,,666.33,USAGE-20260813
2026-08-14,SUB-000020,CEL-00104,4.145,10.1,9,43.21,0.0,1,,1234.50,USAGE-20260814
2026-08-01,SUB-000021,CEL-00148,2.491,0.23,4,73.71,0.0,1,8000.00,8000.00,USAGE-20260801
2026-08-02,SUB-000021,CEL-00159,4.926,11.19,17,42.4,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-000021,CEL-00170,2.402,4.26,12,91.34,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-000021,CEL-00001,3.087,14.4,7,85.05,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-000021,CEL-00012,3.639,4.91,2,96.24,0.0,3,,0.00,USAGE-20260805
2026-08-06,SUB-000021,CEL-00023,2.205,8.08,15,81.94,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-000021,CEL-00034,2.985,1.33,10,25.79,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-000021,CEL-00045,1.969,1.47,5,78.52,0.0,2,8000.00,8000.00,USAGE-20260808
2026-08-09,SUB-000021,CEL-00056,6.0,0.37,0,98.31,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-000021,CEL-00067,2.077,2.18,13,45.92,0.0,2,,0.00,USAGE-20260810
2026-08-11,SUB-000021,CEL-00078,1.775,2.26,8,89.7,391.36,2,,0.00,USAGE-20260811
2026-08-12,SUB-000021,CEL-00089,4.705,0.23,3,69.77,0.0,1,,0.00,USAGE-20260812
2026-08-13,SUB-000021,CEL-00100,4.719,8.63,16,91.49,0.0,2,,0.00,USAGE-20260813
2026-08-14,SUB-000021,CEL-00111,2.961,3.5,11,86.43,0.0,2,,0.00,USAGE-20260814
2026-08-01,SUB-000022,CEL-00155,17.493,10.25,6,71.58,0.0,0,,6244.77,USAGE-20260801
2026-08-02,SUB-000022,CEL-00166,17.395,10.26,1,58.04,0.0,3,,6176.17,USAGE-20260802
2026-08-03,SUB-000022,CEL-00177,17.184,5.13,14,71.38,0.0,0,,6028.47,USAGE-20260803
2026-08-04,SUB-000022,CEL-00008,12.204,7.34,9,32.55,0.0,1,,2542.47,USAGE-20260804
2026-08-05,SUB-000022,CEL-00019,15.482,6.93,4,82.47,0.0,1,,4837.07,USAGE-20260805
2026-08-06,SUB-000022,CEL-00030,14.206,4.81,17,61.75,0.0,1,,3943.87,USAGE-20260806
2026-08-07,SUB-000022,CEL-00041,7.26,4.9,12,80.78,0.0,1,,999.67,USAGE-20260807
2026-08-08,SUB-000022,CEL-00052,17.021,4.63,7,89.31,0.0,0,,5914.37,USAGE-20260808
2026-08-09,SUB-000022,CEL-00063,11.209,9.43,2,66.88,0.0,2,,1845.97,USAGE-20260809
2026-08-09,SUB-000022,CEL-00074,5.107,10.76,15,62.29,0.0,1,,999.67,USAGE-20260810
2026-08-11,SUB-000022,CEL-00085,12.664,9.11,10,63.74,0.0,0,,2864.47,USAGE-20260811
2026-08-12,SUB-000022,CEL-00096,7.543,13.87,5,50.35,0.0,2,,999.67,USAGE-20260812
2026-08-13,SUB-000022,CEL-00107,10.319,7.37,0,62.24,0.0,0,,1222.97,USAGE-20260813
2026-08-14,SUB-000022,CEL-00118,5.852,8.15,13,130.0,0.0,1,,999.67,USAGE-20260814
2026-08-01,SUB-000023,CEL-00162,0.939,7.3,8,60.68,0.0,2,,433.00,USAGE-20260801
2026-08-02,SUB-000023,CEL-00173,1.871,16.6,3,39.09,0.0,2,,809.37,USAGE-20260802
2026-08-03,SUB-000023,CEL-00004,2.39,6.06,16,69.95,0.0,1,,1172.67,USAGE-20260803
2026-08-04,SUB-000023,CEL-00015,1.786,2.72,11,45.3,0.0,3,,749.87,USAGE-20260804
2026-08-05,SUB-000023,CEL-00026,2.069,3.95,6,71.44,0.0,1,,947.97,USAGE-20260805
2026-08-06,SUB-000023,CEL-00037,0.607,14.39,1,41.65,0.0,1,,433.00,USAGE-20260806
2026-08-07,SUB-000023,CEL-00048,1.674,7.33,14,39.84,0.0,2,,671.47,USAGE-20260807
2026-08-08,SUB-000023,CEL-00059,1.415,3.93,9,80.48,0.0,2,,490.17,USAGE-20260808
2026-08-09,SUB-000023,CEL-00070,1.224,10.96,4,46.2,0.0,1,,433.00,USAGE-20260809
2026-08-10,SUB-000023,CEL-00081,1.94,14.12,17,62.47,0.0,2,,857.67,USAGE-20260810
2026-08-11,SUB-000023,CEL-00092,1.554,5.66,12,77.18,0.0,1,,587.47,USAGE-20260811
2026-08-12,SUB-000023,CEL-00103,0.664,12.96,7,35.92,499.36,1,,433.00,USAGE-20260812
2026-08-13,SUB-000023,CEL-00114,1.27,8.21,2,41.68,0.0,1,,433.00,USAGE-20260813
2026-08-14,SUB-000023,CEL-00125,0.781,20.45,15,39.54,0.0,2,,433.00,USAGE-20260814
2026-08-01,SUB-000024,CEL-00169,0.508,8.93,10,0.0,0.0,2,,0.00,USAGE-20260801
2026-08-02,SUB-000024,CEL-00180,0.703,14.67,5,0.0,0.0,3,,0.00,USAGE-20260802
2026-08-03,SUB-000024,CEL-00011,0.174,3.77,0,0.0,0.0,1,,0.00,USAGE-20260803
2026-08-04,SUB-000024,CEL-00022,0.226,22.69,13,0.0,0.0,0,,0.00,USAGE-20260804
2026-08-05,SUB-000024,CEL-00033,0.364,5.17,8,0.0,0.0,3,5000.00,5000.00,USAGE-20260805
2026-08-06,SUB-000024,CEL-00044,0.385,5.82,3,0.0,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-000024,CEL-00055,0.493,8.46,16,0.0,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-000024,CEL-00066,0.604,11.94,11,0.0,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-000024,CEL-00077,0.402,10.53,6,0.0,0.0,1,,0.00,USAGE-20260809
2026-08-10,SUB-000024,CEL-00088,0.264,7.89,1,0.0,0.0,0,,0.00,USAGE-20260810
2026-08-11,SUB-000024,CEL-00099,0.158,6.01,14,0.0,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-000024,CEL-00110,0.167,7.29,9,0.0,0.0,0,5000.00,5000.00,USAGE-20260812
2026-08-13,SUB-000024,CEL-00121,0.203,3.76,4,0.0,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-000024,CEL-00132,0.565,3.43,17,0.0,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-000025,CEL-00176,5.599,12.89,12,89.28,0.0,1,,1752.30,USAGE-20260801
2026-08-02,SUB-000025,CEL-00007,8.155,7.39,7,65.92,0.0,0,,3541.50,USAGE-20260802
2026-08-03,SUB-000025,CEL-00018,2.989,6.57,2,33.52,0.0,0,,633.00,USAGE-20260803
2026-08-04,SUB-000025,CEL-00029,3.806,12.99,15,62.09,0.0,1,,633.00,USAGE-20260804
2026-08-05,SUB-000025,CEL-00040,3.517,7.92,10,63.46,0.0,1,,633.00,USAGE-20260805
2026-08-06,SUB-000025,CEL-00051,6.828,6.01,5,76.16,0.0,0,,2612.60,USAGE-20260806
2026-08-07,SUB-000025,CEL-00062,4.736,5.25,0,72.91,0.0,2,,1148.20,USAGE-20260807
2026-08-08,SUB-000025,CEL-00073,7.608,19.67,13,51.6,0.0,1,,3158.60,USAGE-20260808
2026-08-09,SUB-000025,CEL-00084,6.945,7.3,8,26.37,0.0,1,,2694.50,USAGE-20260809
2026-08-10,SUB-000025,CEL-00095,5.295,6.71,3,90.62,0.0,1,,1539.50,USAGE-20260810
2026-08-11,SUB-000025,CEL-00106,2.962,7.39,16,45.55,0.0,0,,633.00,USAGE-20260811
2026-08-12,SUB-000025,CEL-00117,2.023,6.89,11,55.09,0.0,1,,633.00,USAGE-20260812
2026-08-13,SUB-000025,CEL-00128,6.597,11.25,6,28.34,496.79,0,,2450.90,USAGE-20260813
2026-08-14,SUB-000025,CEL-00139,4.024,4.77,1,90.6,0.0,0,,649.80,USAGE-20260814
2026-08-01,SUB-000026,CEL-00003,2.34,18.18,14,39.09,0.0,1,,0.00,USAGE-20260801
2026-08-02,SUB-000026,CEL-00014,1.354,22.31,9,54.81,0.0,3,,0.00,USAGE-20260802
2026-08-03,SUB-000026,CEL-00025,1.028,9.16,4,81.65,0.0,1,10000.00,10000.00,USAGE-20260803
2026-08-04,SUB-000026,CEL-00036,2.411,5.04,17,37.52,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-000026,CEL-00047,1.117,13.27,12,62.9,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-000026,CEL-00058,1.535,5.14,7,32.9,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-000026,CEL-00069,1.564,8.74,2,57.95,0.0,0,,0.00,USAGE-20260807
2026-08-08,SUB-000026,CEL-00080,1.68,13.19,15,81.32,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-000026,CEL-00091,1.99,10.06,10,55.39,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-000026,CEL-00102,2.402,12.24,5,85.47,0.0,0,10000.00,10000.00,USAGE-20260810
2026-08-11,SUB-000026,CEL-00113,1.428,10.37,0,33.79,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-000026,CEL-00124,1.344,25.34,13,44.26,0.0,0,,0.00,USAGE-20260812
2026-08-13,SUB-000026,CEL-00135,1.501,13.44,8,88.98,0.0,2,,0.00,USAGE-20260813
2026-08-14,SUB-000026,CEL-00146,2.282,7.35,3,36.3,0.0,1,,0.00,USAGE-20260814
2026-08-01,SUB-000027,CEL-00010,10.507,10.93,16,72.15,0.0,2,,3554.57,USAGE-20260801
2026-08-02,SUB-000027,CEL-00021,8.772,6.2,11,97.03,0.0,0,,2340.07,USAGE-20260802
2026-08-03,SUB-000027,CEL-00032,9.244,21.13,6,48.15,0.0,2,,2670.47,USAGE-20260803
2026-08-04,SUB-000027,CEL-00043,8.947,27.89,1,29.6,0.0,2,,2462.57,USAGE-20260804
2026-08-05,SUB-000027,CEL-00054,11.389,9.26,14,53.65,0.0,1,,4171.97,USAGE-20260805
2026-08-06,SUB-000027,CEL-00065,7.22,13.9,9,59.97,0.0,2,,1253.67,USAGE-20260806
2026-08-07,SUB-000027,CEL-00076,3.682,9.27,4,93.59,0.0,2,,866.33,USAGE-20260807
2026-08-08,SUB-000027,CEL-00087,11.131,10.07,17,70.73,0.0,1,,3991.37,USAGE-20260808
2026-08-09,SUB-000027,CEL-00098,6.588,6.93,12,75.5,0.0,1,,866.33,USAGE-20260809
2026-08-10,SUB-000027,CEL-00109,7.674,6.94,7,76.28,0.0,2,,1571.47,USAGE-20260810
2026-08-11,SUB-000027,CEL-00120,5.317,13.54,2,37.93,0.0,1,,866.33,USAGE-20260811
2026-08-12,SUB-000027,CEL-00131,6.083,9.61,15,83.19,0.0,2,,866.33,USAGE-20260812
2026-08-13,SUB-000027,CEL-00142,10.277,15.06,10,63.45,0.0,1,,3393.57,USAGE-20260813
2026-08-14,SUB-000027,CEL-00153,6.97,16.33,5,98.69,78.77,0,,1078.67,USAGE-20260814
2026-08-01,SUB-000028,CEL-00017,0.622,5.02,0,0.0,0.0,0,,333.00,USAGE-20260801
2026-08-02,SUB-000028,CEL-00028,0.853,2.42,13,0.0,0.0,1,,463.43,USAGE-20260802
2026-08-03,SUB-000028,CEL-00039,0.928,4.85,8,0.0,0.0,0,,515.93,USAGE-20260803
2026-08-04,SUB-000028,CEL-00050,0.458,8.42,3,0.0,0.0,1,,333.00,USAGE-20260804
2026-08-05,SUB-000028,CEL-00061,1.047,3.22,16,0.0,0.0,2,,599.23,USAGE-20260805
2026-08-06,SUB-000028,CEL-00072,0.523,18.8,11,0.0,0.0,0,,333.00,USAGE-20260806
2026-08-07,SUB-000028,CEL-00083,0.569,8.59,6,0.0,0.0,2,,333.00,USAGE-20260807
2026-08-08,SUB-000028,CEL-00094,0.661,17.97,1,0.0,0.0,1,,333.00,USAGE-20260808
2026-08-09,SUB-000028,CEL-00105,0.417,6.74,14,0.0,0.0,0,,333.00,USAGE-20260809
2026-08-10,SUB-000028,CEL-00116,0.564,5.4,9,0.0,0.0,3,,333.00,USAGE-20260810
2026-08-11,SUB-000028,CEL-00127,1.015,2.88,4,0.0,0.0,0,,576.83,USAGE-20260811
2026-08-12,SUB-000028,CEL-00138,0.663,0.35,17,0.0,0.0,0,,333.00,USAGE-20260812
2026-08-13,SUB-000028,CEL-00149,0.616,2.83,12,0.0,0.0,1,,333.00,USAGE-20260813
2026-08-14,SUB-000028,CEL-00160,0.648,5.7,7,0.0,0.0,0,,333.00,USAGE-20260814
2026-08-01,SUB-000029,CEL-00024,27.89,6.87,2,65.04,0.0,1,,10189.33,USAGE-20260801
2026-08-02,SUB-000029,CEL-00035,13.612,5.2,15,91.65,0.0,2,,1166.33,USAGE-20260802
2026-08-03,SUB-000029,CEL-00046,10.156,2.08,10,34.15,0.0,3,,1166.33,USAGE-20260803
2026-08-04,SUB-000029,CEL-00057,6.915,1.02,5,54.57,0.0,1,,1166.33,USAGE-20260804
2026-08-05,SUB-000029,CEL-00068,23.694,16.6,0,71.09,0.0,0,,7252.13,USAGE-20260805
2026-08-06,SUB-000029,CEL-00079,22.379,9.17,13,41.34,0.0,1,,6331.63,USAGE-20260806
2026-08-07,SUB-000029,CEL-00090,22.339,19.37,8,95.57,0.0,1,,6303.63,USAGE-20260807
2026-08-08,SUB-000029,CEL-00101,26.576,2.09,3,99.24,0.0,1,,9269.53,USAGE-20260808
2026-08-09,SUB-000029,CEL-00112,24.766,8.7,16,84.9,0.0,2,,8002.53,USAGE-20260809
2026-08-10,SUB-000029,CEL-00123,9.232,4.04,11,72.69,0.0,0,,1166.33,USAGE-20260810
2026-08-11,SUB-000029,CEL-00134,22.424,2.87,6,93.14,0.0,2,,6363.13,USAGE-20260811
2026-08-12,SUB-000029,CEL-00145,8.662,15.13,1,60.54,0.0,2,,1166.33,USAGE-20260812
2026-08-12,SUB-000029,CEL-00156,13.334,3.74,14,33.8,0.0,1,,1166.33,USAGE-20260813
2026-08-14,SUB-000029,CEL-00167,13.422,11.2,9,55.12,0.0,2,,1166.33,USAGE-20260814
2026-08-01,SUB-000030,CEL-00031,16.175,13.0,4,68.29,484.36,2,,1499.67,USAGE-20260801
2026-08-02,SUB-000030,CEL-00042,16.97,8.62,17,92.46,0.0,1,,1712.00,USAGE-20260802
2026-08-03,SUB-000030,CEL-00053,11.13,8.13,12,64.76,0.0,1,,1499.67,USAGE-20260803
2026-08-04,SUB-000030,CEL-00064,26.486,2.2,7,94.44,0.0,1,,8373.20,USAGE-20260804
2026-08-05,SUB-000030,CEL-00075,18.044,11.51,2,26.19,0.0,1,,2463.80,USAGE-20260805
2026-08-06,SUB-000030,CEL-00086,15.201,4.01,15,52.6,0.0,0,,1499.67,USAGE-20260806
2026-08-07,SUB-000030,CEL-00097,25.067,15.87,10,72.09,0.0,2,,7379.90,USAGE-20260807
2026-08-08,SUB-000030,CEL-00108,15.538,8.7,5,93.66,0.0,1,,1499.67,USAGE-20260808
2026-08-09,SUB-000030,CEL-00119,20.796,12.96,0,52.15,0.0,0,,4390.20,USAGE-20260809
2026-08-10,SUB-000030,CEL-00130,13.319,11.63,13,57.14,0.0,0,,1499.67,USAGE-20260810
2026-08-11,SUB-000030,CEL-00141,28.504,10.69,8,79.86,0.0,1,,9785.80,USAGE-20260811
2026-08-12,SUB-000030,CEL-00152,15.323,4.05,3,86.85,0.0,1,,1499.67,USAGE-20260812
2026-08-13,SUB-000030,CEL-00163,14.666,8.53,16,84.89,0.0,1,,1499.67,USAGE-20260813
2026-08-14,SUB-000030,CEL-00174,14.9,4.37,11,63.48,0.0,3,,1499.67,USAGE-20260814
2026-08-01,SUB-000031,CEL-00038,1.349,7.27,6,30.87,0.0,0,,0.00,USAGE-20260801
2026-08-02,SUB-000031,CEL-00049,0.907,5.53,1,64.1,0.0,1,,0.00,USAGE-20260802
2026-08-03,SUB-000031,,0.736,6.08,14,54.96,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-000031,CEL-00071,0.664,11.42,9,82.42,0.0,2,,0.00,USAGE-20260804
2026-08-05,SUB-000031,CEL-00082,1.184,14.24,4,71.64,0.0,1,15000.00,15000.00,USAGE-20260805
2026-08-06,SUB-000031,CEL-00093,0.658,11.83,17,98.76,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-000031,CEL-00104,1.408,8.94,12,62.76,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-000031,CEL-00115,1.79,20.14,7,78.44,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-000031,CEL-00126,0.771,5.7,2,96.33,0.0,2,,0.00,USAGE-20260809
2026-08-10,SUB-000031,CEL-00137,1.123,5.44,15,58.16,0.0,1,,0.00,USAGE-20260810
2026-08-11,SUB-000031,CEL-00148,1.033,6.2,10,35.85,0.0,1,,0.00,USAGE-20260811
2026-08-12,SUB-000031,CEL-00159,1.101,5.39,5,25.38,0.0,0,15000.00,15000.00,USAGE-20260812
2026-08-13,SUB-000031,CEL-00170,1.076,10.61,0,64.59,0.0,0,,0.00,USAGE-20260813
2026-08-14,SUB-000031,CEL-00001,0.449,6.67,13,89.25,0.0,0,,0.00,USAGE-20260814
2026-08-01,SUB-000032,CEL-00045,8.295,4.63,8,51.51,0.0,0,,3039.50,USAGE-20260801
2026-08-02,SUB-000032,CEL-00056,10.65,17.01,3,65.53,49.73,1,,4688.00,USAGE-20260802
2026-08-03,SUB-000032,CEL-00067,4.628,5.55,16,80.96,0.0,2,,733.00,USAGE-20260803
2026-08-04,SUB-000032,CEL-00078,5.903,9.4,11,95.47,0.0,1,,1365.10,USAGE-20260804
2026-08-05,SUB-000032,CEL-00089,6.838,20.52,6,95.03,0.0,0,,2019.60,USAGE-20260805
2026-08-06,SUB-000032,CEL-00100,3.848,5.69,1,37.39,0.0,0,,733.00,USAGE-20260806
2026-08-07,SUB-000032,CEL-00111,3.232,21.48,14,44.1,0.0,1,,733.00,USAGE-20260807
2026-08-08,SUB-000032,CEL-00122,9.079,9.35,9,91.22,0.0,0,,3588.30,USAGE-20260808
2026-08-09,SUB-000032,CEL-00133,3.824,7.05,4,36.97,0.0,2,,733.00,USAGE-20260809
2026-08-10,SUB-000032,CEL-00144,7.866,14.89,17,68.49,0.0,1,,2739.20,USAGE-20260810
2026-08-11,SUB-000032,CEL-00155,4.081,5.33,12,81.88,0.0,0,,733.00,USAGE-20260811
2026-08-12,SUB-000032,CEL-00166,7.576,4.51,7,55.78,0.0,1,,2536.20,USAGE-20260812
2026-08-13,SUB-000032,CEL-99999,4.059,12.42,2,56.2,0.0,0,,733.00,USAGE-20260813
2026-08-14,SUB-000032,CEL-00008,8.308,9.92,15,48.34,0.0,1,,3048.60,USAGE-20260814
2026-08-01,SUB-000033,CEL-00052,4.316,24.82,10,68.07,0.0,0,,0.00,USAGE-20260801
2026-08-02,SUB-000033,CEL-00063,3.456,6.69,5,85.13,0.0,2,,0.00,USAGE-20260802
2026-08-03,SUB-000033,CEL-00074,4.65,12.52,0,25.9,0.0,1,8000.00,8000.00,USAGE-20260803
2026-08-04,SUB-000033,CEL-00085,2.453,10.37,13,86.69,0.0,1,,0.00,USAGE-20260804
2026-08-05,SUB-000033,CEL-00096,3.051,16.31,8,66.68,0.0,1,,0.00,USAGE-20260805
2026-08-06,SUB-000033,CEL-00107,2.618,12.51,3,33.07,0.0,0,,0.00,USAGE-20260806
2026-08-07,SUB-000033,CEL-00118,3.986,5.82,16,91.0,0.0,2,,0.00,USAGE-20260807
2026-08-08,SUB-000033,CEL-00129,3.269,27.39,11,37.43,0.0,1,,0.00,USAGE-20260808
2026-08-09,SUB-000033,CEL-00140,4.571,18.53,6,47.9,0.0,0,,0.00,USAGE-20260809
2026-08-10,SUB-000033,CEL-00151,1.381,8.54,1,81.53,0.0,3,8000.00,8000.00,USAGE-20260810
2026-08-11,SUB-000033,CEL-00162,3.982,10.1,14,78.27,0.0,2,,0.00,USAGE-20260811
2026-08-12,SUB-000033,CEL-00173,3.962,10.63,9,66.02,0.0,1,,0.00,USAGE-20260812
2026-08-13,SUB-000033,CEL-00004,2.604,10.72,4,34.93,0.0,1,,0.00,USAGE-20260813
2026-08-14,SUB-000033,CEL-00015,2.005,20.79,17,37.24,0.0,2,,0.00,USAGE-20260814
2026-08-01,SUB-000034,CEL-00059,13.696,11.26,12,57.29,0.0,1,,3586.87,USAGE-20260801
2026-08-02,SUB-000034,CEL-00070,19.189,30.27,7,98.32,0.0,2,,7431.97,USAGE-20260802
2026-08-03,SUB-000034,CEL-00081,12.217,12.48,2,58.17,582.0,1,,2551.57,USAGE-20260803
2026-08-04,SUB-000034,CEL-00092,12.537,18.89,15,35.41,0.0,0,,2775.57,USAGE-20260804
2026-08-05,SUB-000034,CEL-00103,11.58,8.54,10,33.78,0.0,0,,2105.67,USAGE-20260805
2026-08-06,SUB-000034,CEL-00114,12.308,9.63,5,48.01,0.0,2,,2615.27,USAGE-20260806
2026-08-07,SUB-000034,CEL-00125,12.088,11.42,0,93.84,0.0,1,,2461.27,USAGE-20260807
2026-08-08,SUB-000034,CEL-00136,10.479,6.86,13,54.74,0.0,0,,1334.97,USAGE-20260808
2026-08-09,SUB-000034,CEL-00147,8.569,14.81,8,45.37,0.0,1,,999.67,USAGE-20260809
2026-08-10,SUB-000034,CEL-00158,16.806,16.0,3,42.48,0.0,1,,5763.87,USAGE-20260810
2026-08-11,SUB-000034,CEL-00169,11.52,6.96,16,38.62,0.0,3,,2063.67,USAGE-20260811
2026-08-12,SUB-000034,CEL-00180,17.701,14.06,11,54.38,0.0,0,,6390.37,USAGE-20260812
2026-08-13,SUB-000034,CEL-00011,14.586,28.93,6,83.53,0.0,1,,4209.87,USAGE-20260813
2026-08-14,SUB-000034,CEL-00022,9.137,7.8,1,72.54,0.0,1,,999.67,USAGE-20260814
2026-08-01,SUB-000035,CEL-00066,2.742,6.21,14,75.23,0.0,3,,1419.07,USAGE-20260801
2026-08-02,SUB-000035,CEL-00077,2.086,2.69,9,78.49,0.0,1,,959.87,USAGE-20260802
2026-08-03,SUB-000035,CEL-00088,1.489,10.05,4,58.16,0.0,1,,541.97,USAGE-20260803
2026-08-04,SUB-000035,CEL-00099,2.095,9.04,17,56.29,0.0,4,,966.17,USAGE-20260804
2026-08-05,SUB-000035,CEL-00110,1.115,17.54,12,49.66,0.0,1,,433.00,USAGE-20260805
2026-08-06,SUB-000035,CEL-00121,0.801,11.69,7,85.94,0.0,0,,433.00,USAGE-20260806
2026-08-07,SUB-000035,CEL-00132,1.033,4.48,2,72.04,0.0,2,,433.00,USAGE-20260807
2026-08-08,SUB-000035,CEL-00143,1.923,22.58,15,67.34,0.0,0,,845.77,USAGE-20260808
2026-08-09,SUB-000035,CEL-00154,2.943,6.02,10,53.6,0.0,0,,1559.77,USAGE-20260809
2026-08-10,SUB-000035,CEL-00165,1.792,13.6,5,61.52,0.0,1,,754.07,USAGE-20260810
2026-08-11,SUB-000035,CEL-00176,1.167,9.65,0,30.35,0.0,1,,433.00,USAGE-20260811
2026-08-12,SUB-000035,CEL-00007,1.595,1.43,13,61.35,0.0,0,,616.17,USAGE-20260812
2026-08-13,SUB-000035,CEL-00018,1.599,5.88,8,58.49,0.0,0,,618.97,USAGE-20260813
2026-08-14,SUB-000035,CEL-00029,2.124,6.45,3,41.32,0.0,3,,986.47,USAGE-20260814
2026-08-01,SUB-000036,CEL-00073,0.372,6.04,16,0.0,0.0,0,,0.00,USAGE-20260801
2026-08-02,SUB-000036,CEL-00084,0.234,12.46,11,0.0,0.0,3,,0.00,USAGE-20260802
2026-08-03,SUB-000036,CEL-00095,0.36,9.24,6,0.0,0.0,0,,0.00,USAGE-20260803
2026-08-04,SUB-000036,CEL-00106,0.326,6.86,1,0.0,454.06,0,,0.00,USAGE-20260804
2026-08-05,SUB-000036,CEL-00117,0.211,10.92,14,0.0,0.0,2,,0.00,USAGE-20260805
2026-08-06,SUB-000036,CEL-00128,0.158,4.16,9,0.0,0.0,1,,0.00,USAGE-20260806
2026-08-07,SUB-000036,CEL-00139,0.562,6.19,4,0.0,0.0,1,5000.00,5000.00,USAGE-20260807
2026-08-08,SUB-000036,CEL-00150,0.47,2.05,17,0.0,0.0,1,,0.00,USAGE-20260808
