subscription_id,customer_id,product_id,line_id,start_date,end_date,subscription_status,contract_type,is_port_in,is_esim,autopay_enabled,monthly_fee_clp,billing_day
SUB-000240,CLI-000240,PRD-013,LIN-000240,2022-11-12,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000241,CLI-000241,PRD-008,LIN-000241,2022-12-11,,Activa,24 meses,true,true,true,18990.00,1
SUB-000242,CLI-000242,PRD-003,LIN-000242,2023-01-09,,Activa,Prepago,true,false,false,9490.50,
SUB-000243,CLI-000243,PRD-010,LIN-000243,2023-02-07,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000244,CLI-000244,PRD-005,LIN-000244,2023-03-08,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000245,CLI-000245,PRD-012,LIN-000245,2023-04-06,,Activa,24 meses,false,false,true,33240.50,1
SUB-000246,CLI-000246,PRD-007,LIN-000246,2023-05-05,,Activa,12 meses,false,false,true,14391.00,8
SUB-000247,CLI-000247,PRD-002,LIN-000247,2023-06-03,,Activa,Prepago,false,false,false,7990.00,
SUB-000248,CLI-000248,PRD-009,LIN-000248,2023-07-02,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000249,CLI-000249,PRD-004,LIN-000249,2023-07-31,,Activa,Prepago,false,false,false,11691.00,
SUB-000250,CLI-000250,PRD-015,LIN-000250,2023-08-29,2025-06-22,Baja,12 meses,false,false,false,44990.00,8
SUB-000251,CLI-000251,PRD-006,LIN-000251,2023-09-27,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000252,CLI-000252,PRD-001,LIN-000252,2023-10-26,,Activa,Prepago,true,false,false,5391.00,
SUB-000253,CLI-000253,PRD-008,LIN-000253,2023-11-24,,Activa,24 meses,true,true,true,18990.00,1
SUB-000254,CLI-000254,PRD-003,LIN-000254,2023-12-23,,Activa,Prepago,true,false,false,9490.50,
SUB-000255,CLI-000255,PRD-010,LIN-000255,2024-01-21,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000256,CLI-000256,PRD-005,LIN-000256,2024-02-19,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000257,CLI-000257,PRD-012,LIN-000257,2024-03-19,,Activa,24 meses,false,false,false,33240.50,1
SUB-000258,CLI-000258,PRD-007,LIN-000258,2024-04-17,,Activa,12 meses,false,false,false,14391.00,8
SUB-000259,CLI-000259,PRD-002,LIN-000259,2024-05-16,,Activa,Prepago,false,false,false,7990.00,
SUB-000260,CLI-000260,PRD-013,LIN-000260,2024-06-14,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000261,CLI-000261,PRD-004,LIN-000261,2024-07-13,,Activa,Prepago,true,false,false,11691.00,
SUB-000262,CLI-000262,PRD-011,LIN-000262,2024-08-11,,Activa,12 meses,true,true,true,29990.00,8
SUB-000263,CLI-000263,PRD-006,LIN-000263,2024-09-09,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000264,CLI-000264,PRD-999,LIN-000264,2024-10-08,,Activa,Prepago,true,false,false,5391.00,
SUB-000265,CLI-000265,PRD-008,LIN-000265,2024-11-06,,Activa,24 meses,false,false,true,18990.00,1
SUB-000266,CLI-000266,PRD-003,LIN-000266,2024-12-05,,Activa,Prepago,false,false,false,9490.50,
SUB-000267,CLI-000267,PRD-010,LIN-000267,2025-01-03,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000268,CLI-000268,PRD-005,LIN-000268,2025-02-01,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000269,CLI-000269,PRD-012,LIN-000269,2025-03-02,,Activa,24 meses,false,false,false,33240.50,1
SUB-000270,CLI-000270,PRD-015,LIN-000270,2025-03-31,,Activa,12 meses,false,false,false,40491.00,8
SUB-000271,CLI-000271,PRD-002,LIN-000271,2025-04-29,,Activa,Prepago,true,false,false,7990.00,
SUB-000272,CLI-000272,PRD-009,LIN-000272,2025-05-28,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000273,CLI-000273,PRD-004,LIN-000273,2025-06-26,,Activa,Prepago,true,false,false,11691.00,
SUB-000274,CLI-000274,PRD-011,LIN-000274,2025-07-25,,Activa,12 meses,true,false,true,29990.00,8
SUB-000275,CLI-000275,PRD-006,LIN-000275,2025-08-23,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000276,CLI-000276,PRD-001,LIN-000276,2025-09-21,,Activa,Prepago,false,false,false,5391.00,
SUB-000277,CLI-000277,PRD-008,LIN-000277,2025-10-20,,Activa,24 meses,false,false,false,18990.00,1
SUB-000278,CLI-000278,PRD-003,LIN-000278,2025-11-18,2025-11-08,Activa,Prepago,false,false,false,9490.50,
SUB-000279,CLI-000279,PRD-010,LIN-000279,2025-12-17,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000280,CLI-000280,PRD-013,LIN-000280,2026-01-15,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000281,CLI-000281,PRD-012,LIN-000281,2026-02-13,,Activa,24 meses,true,true,true,33240.50,1
SUB-000282,CLI-000282,PRD-007,LIN-000282,2026-03-14,,Activa,12 meses,true,true,true,-9990.00,8
SUB-000283,CLI-000283,PRD-002,LIN-000283,2026-04-12,,Suspendida,Prepago,true,false,false,7990.00,
SUB-000284,CLI-000284,PRD-009,LIN-000284,2026-05-11,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000285,CLI-000285,PRD-004,LIN-000285,2026-06-09,,Activa,Prepago,false,false,false,11691.00,
SUB-000286,CLI-000286,PRD-011,LIN-000286,2026-07-08,,Activa,12 meses,false,false,true,29990.00,8
SUB-000287,CLI-000287,PRD-006,LIN-000287,2019-01-15,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000288,CLI-000288,PRD-001,LIN-000288,2019-02-13,,Activa,Prepago,false,false,false,5391.00,
SUB-000289,CLI-000289,PRD-008,LIN-000289,2019-03-14,,Activa,24 meses,false,false,false,18990.00,1
SUB-000290,CLI-000290,PRD-015,LIN-000290,2019-04-12,,Activa,12 meses,false,false,false,42740.50,8
SUB-000291,CLI-000291,PRD-010,LIN-000291,2019-05-11,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000292,CLI-000292,PRD-005,LIN-000292,2019-06-09,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000293,CLI-000293,PRD-012,LIN-000293,2019-07-08,,Activa,24 meses,true,true,true,33240.50,1
SUB-000294,CLI-000294,PRD-007,LIN-000294,2019-08-06,,Activa,12 meses,true,false,true,14391.00,8
SUB-000295,CLI-000295,PRD-002,LIN-000295,2019-09-04,,Activa,Prepago,false,false,false,7990.00,
SUB-000296,CLI-000296,PRD-009,LIN-000296,2019-10-03,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-000297,CLI-000297,PRD-004,LIN-000297,2019-11-01,,Activa,Prepago,false,false,false,11691.00,
SUB-000298,CLI-000298,PRD-011,LIN-000298,2019-11-30,,Activa,12 meses,false,false,false,29990.00,8
SUB-000299,CLI-000299,PRD-006,LIN-000299,2019-12-29,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000300,CLI-000300,PRD-013,LIN-000300,2020-01-27,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000301,CLI-000301,PRD-008,LIN-000301,2020-02-25,,Activa,24 meses,true,true,true,18990.00,1
SUB-000302,CLI-000302,PRD-003,LIN-000302,2020-03-25,,Activa,Prepago,true,false,false,9490.50,
SUB-000303,CLI-000303,PRD-010,LIN-000303,2020-04-23,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000304,CLI-000304,PRD-005,LIN-000304,2020-05-22,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000305,CLI-000305,PRD-012,LIN-000305,2020-06-20,,Activa,24 meses,false,false,true,33240.50,1
SUB-000306,CLI-000306,PRD-007,LIN-000306,2020-07-19,,Activa,12 meses,false,false,true,14391.00,8
SUB-000307,CLI-000307,PRD-002,LIN-000307,2020-08-17,,Activa,Prepago,false,false,false,7990.00,
SUB-000308,CLI-000308,PRD-009,LIN-000308,2020-09-15,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000309,CLI-000309,PRD-004,LIN-000309,2020-10-14,,Activa,Prepago,false,false,false,11691.00,
SUB-000310,CLI-000310,PRD-015,LIN-000310,2020-11-12,,Activa,12 meses,false,false,false,44990.00,8
SUB-000311,CLI-000311,PRD-006,LIN-000311,2020-12-11,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000312,CLI-000312,PRD-001,LIN-000312,2021-01-09,,Activa,Prepago,true,false,false,5391.00,
SUB-000313,CLI-000313,PRD-008,LIN-000313,2021-02-07,,Activa,24 meses,true,true,true,18990.00,1
SUB-000314,CLI-000314,PRD-003,LIN-000314,2021-03-08,,Activa,Prepago,true,false,false,9490.50,
SUB-000315,CLI-000315,PRD-010,LIN-000315,2021-04-06,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000316,CLI-000316,PRD-005,LIN-000316,2021-05-05,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000317,CLI-000317,PRD-012,LIN-000317,2021-06-03,,Activa,24 meses,false,false,false,33240.50,1
SUB-000318,CLI-000318,PRD-007,LIN-000318,2021-07-02,,Activa,12 meses,false,false,false,14391.00,8
SUB-000319,CLI-000319,PRD-002,LIN-000319,2021-07-31,,Activa,Prepago,false,false,false,7990.00,
SUB-000320,CLI-000320,PRD-013,LIN-000320,2021-08-29,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000321,CLI-000321,PRD-004,LIN-000321,2021-09-27,,Activa,Prepago,true,false,false,11691.00,
SUB-000322,CLI-000322,PRD-011,LIN-000322,2021-10-26,,Activa,12 meses,true,true,true,29990.00,8
SUB-000323,CLI-000323,PRD-006,LIN-000323,2021-11-24,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000324,CLI-000324,PRD-001,LIN-000324,2021-12-23,,Activa,Prepago,true,false,false,5391.00,
SUB-000325,CLI-000325,PRD-008,LIN-000325,2022-01-21,,Activa,24 meses,false,false,true,18990.00,1
SUB-000326,CLI-000326,PRD-003,LIN-000326,2022-02-19,,Activa,Prepago,false,false,false,9490.50,
SUB-000327,CLI-000327,PRD-010,LIN-000327,2022-03-20,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000328,CLI-000328,PRD-005,LIN-000328,2022-04-18,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000329,CLI-000329,PRD-012,LIN-000329,2022-05-17,,Activa,24 meses,false,false,false,33240.50,1
SUB-000330,CLI-000330,PRD-015,LIN-000330,2022-06-15,,Suspendida,12 meses,false,false,false,40491.00,8
SUB-000331,CLI-000331,PRD-002,LIN-000331,2022-07-14,,Activa,Prepago,true,false,false,7990.00,
SUB-000332,CLI-000332,PRD-009,LIN-000332,2022-08-12,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000333,CLI-000333,PRD-004,LIN-000333,2022-09-10,2025-01-31,Baja,Prepago,true,false,false,11691.00,
SUB-000334,CLI-000334,PRD-011,LIN-000334,2022-10-09,,Activa,12 meses,true,false,true,29990.00,8
SUB-000335,CLI-000335,PRD-006,LIN-000335,2022-11-07,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000336,CLI-000336,PRD-001,LIN-000336,2022-12-06,,Activa,Prepago,false,false,false,5391.00,
SUB-000337,CLI-000337,PRD-008,LIN-000337,2023-01-04,,Activa,24 meses,false,false,false,18990.00,1
SUB-000338,CLI-000338,PRD-003,LIN-000338,2023-02-02,,Activa,Prepago,false,false,false,9490.50,
SUB-000339,CLI-000339,PRD-010,LIN-000339,2023-03-03,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000340,CLI-000340,PRD-013,LIN-000340,2023-04-01,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000341,CLI-000341,PRD-012,LIN-000341,2023-04-30,,Activa,24 meses,true,true,true,33240.50,1
SUB-000342,CLI-000342,PRD-007,LIN-000342,2023-05-29,,Activa,12 meses,true,true,true,14391.00,8
SUB-000343,CLI-000343,PRD-002,LIN-000343,2023-06-27,,Activa,Prepago,true,false,false,7990.00,
SUB-000344,CLI-000344,PRD-009,LIN-000344,2023-07-26,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000345,CLI-000345,PRD-004,LIN-000345,2023-08-24,,Activa,Prepago,false,false,false,11691.00,
SUB-000346,CLI-000346,PRD-011,LIN-000346,2023-09-22,,Activa,12 meses,false,false,true,29990.00,8
SUB-000347,CLI-000347,PRD-006,LIN-000347,2023-10-21,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000348,CLI-000348,PRD-001,LIN-000348,2023-11-19,,Activa,Prepago,false,false,false,5391.00,
SUB-000349,CLI-000349,PRD-008,LIN-000349,2023-12-18,,Activa,24 meses,false,false,false,18990.00,1
SUB-000350,CLI-000350,PRD-015,LIN-000350,2024-01-16,,Activa,12 meses,false,false,false,42740.50,8
SUB-000351,CLI-000351,PRD-010,LIN-000351,2024-02-14,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000352,CLI-000352,PRD-005,LIN-000352,2024-03-14,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000353,CLI-000353,PRD-012,LIN-000353,2024-04-12,,Activa,24 meses,true,true,true,33240.50,1
SUB-000354,CLI-000354,PRD-007,LIN-000354,2024-05-11,,Activa,12 meses,true,false,true,14391.00,8
SUB-000355,CLI-000355,PRD-002,LIN-000355,2024-06-09,,Activa,Prepago,false,false,false,7990.00,
SUB-000356,CLI-000356,PRD-009,LIN-000356,2024-07-08,,Activa,Sin permanencia,false,false,true,20890.50,22
SUB-000357,CLI-000357,PRD-004,LIN-000357,2024-08-06,,Activa,Prepago,false,false,false,11691.00,
SUB-000358,CLI-000358,PRD-011,LIN-000358,2024-09-04,,Activa,12 meses,false,false,false,29990.00,8
SUB-000359,CLI-000359,PRD-006,LIN-000359,2024-10-03,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000360,CLI-000360,PRD-013,LIN-000360,2024-11-01,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000361,CLI-000361,PRD-008,LIN-000361,2024-11-30,,Activa,24 meses,true,true,true,18990.00,1
SUB-000362,CLI-000362,PRD-003,LIN-000362,2024-12-29,,Activa,Prepago,true,false,false,9490.50,
SUB-000363,CLI-000363,PRD-010,LIN-000363,2025-01-27,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000364,CLI-000364,PRD-005,LIN-000364,2025-02-25,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000365,CLI-000365,PRD-012,LIN-000365,2025-03-26,,Activa,24 meses,false,false,true,33240.50,1
SUB-000366,CLI-000366,PRD-007,LIN-000366,2025-04-24,,Activa,12 meses,false,false,true,14391.00,8
SUB-000367,CLI-000367,PRD-002,LIN-000367,2025-05-23,,Activa,Prepago,false,false,false,7990.00,
SUB-000368,CLI-000368,PRD-009,LIN-000368,2025-06-21,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000369,CLI-000369,PRD-004,LIN-000369,2025-07-20,,Activa,Prepago,false,false,false,11691.00,
SUB-000370,CLI-000370,PRD-015,LIN-000370,2025-08-18,,Activa,12 meses,false,false,false,44990.00,8
SUB-000371,CLI-000371,PRD-006,LIN-000371,2025-09-16,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000372,CLI-000372,PRD-001,LIN-000372,2025-10-15,,Activa,Prepago,true,false,false,5391.00,
SUB-000373,CLI-000373,PRD-008,LIN-000373,2025-11-13,,Activa,24 meses,true,true,true,18990.00,1
SUB-000374,CLI-000374,PRD-003,LIN-000374,2025-12-12,,Activa,Prepago,true,false,false,9490.50,
SUB-000375,CLI-000375,PRD-010,LIN-000375,2026-01-10,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000376,CLI-000376,PRD-005,LIN-000376,2026-02-08,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000377,CLI-000377,PRD-012,LIN-000377,2026-03-09,,Suspendida,24 meses,false,false,false,33240.50,1
SUB-000378,CLI-000378,PRD-007,LIN-000378,2026-04-07,,Activa,12 meses,false,false,false,14391.00,8
SUB-000379,CLI-000379,PRD-002,LIN-000379,2026-05-06,,Activa,Prepago,false,false,false,7990.00,
SUB-000380,CLI-000380,PRD-013,LIN-000380,2026-06-04,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000381,CLI-000381,PRD-004,LIN-000381,2026-07-03,,Activa,Prepago,true,false,false,11691.00,
SUB-000382,CLI-000382,PRD-011,LIN-000382,2019-01-10,,Activa,12 meses,true,true,true,29990.00,8
SUB-000382,CLI-000383,PRD-006,LIN-000383,2019-02-08,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000384,CLI-000384,PRD-001,LIN-000384,2019-03-09,,Activa,Prepago,true,false,false,5391.00,
SUB-000385,CLI-000385,PRD-008,LIN-000385,2019-04-07,,Activa,24 meses,false,false,true,18990.00,1
SUB-000386,CLI-000386,PRD-003,LIN-000386,2019-05-06,,Activa,Prepago,false,false,false,9490.50,
SUB-000387,CLI-000387,PRD-010,LIN-000387,2019-06-04,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000388,CLI-000388,PRD-005,LIN-000388,2019-07-03,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000389,CLI-000389,PRD-012,LIN-000389,2019-08-01,,Activa,24 meses,false,false,false,33240.50,1
SUB-000390,CLI-000390,PRD-015,LIN-000390,2019-08-30,,Activa,12 meses,false,false,false,40491.00,8
SUB-000391,CLI-000391,PRD-002,LIN-000391,2019-09-28,,Activa,Prepago,true,false,false,7990.00,
SUB-000392,CLI-000392,PRD-009,LIN-000392,2019-10-27,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000393,CLI-000393,PRD-004,LIN-000393,2019-11-25,,Activa,Prepago,true,false,false,11691.00,
SUB-000394,CLI-000394,PRD-011,LIN-000394,2019-12-24,,Activa,12 meses,true,false,true,29990.00,8
SUB-000395,CLI-000395,PRD-006,LIN-000395,2020-01-22,,Activa,Sin permanencia,false,false,true,12340.50,15
SUB-000396,CLI-000396,PRD-001,LIN-000396,2020-02-20,,Activa,Prepago,false,false,false,5391.00,
SUB-000397,CLI-000397,PRD-008,LIN-000397,2020-03-20,,Activa,24 meses,false,false,false,18990.00,1
SUB-000398,CLI-000398,PRD-003,LIN-000398,2020-04-18,,Activa,Prepago,false,false,false,9490.50,
SUB-000399,CLI-000399,PRD-010,LIN-000399,2020-05-17,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000400,CLI-000400,PRD-013,LIN-000400,2020-06-15,,Activa,Sin permanencia,false,false,false,19990.00,22
SUB-000401,CLI-000401,PRD-012,LIN-000401,2020-07-14,,Activa,24 meses,true,true,true,33240.50,1
SUB-000402,CLI-000402,PRD-007,LIN-000402,2020-08-12,,Activa,12 meses,true,true,true,14391.00,8
SUB-000403,CLI-000403,PRD-002,LIN-000403,2020-09-10,,Activa,Prepago,true,false,false,7990.00,
SUB-000404,CLI-000404,PRD-009,LIN-000404,2020-10-09,,Activa,Sin permanencia,true,false,true,20890.50,22
SUB-000405,CLI-000405,PRD-004,LIN-000405,2020-11-07,,Activa,Prepago,false,false,false,11691.00,
SUB-000406,CLI-000406,PRD-011,LIN-000406,2020-12-06,,Activa,12 meses,false,false,true,29990.00,8
SUB-000407,CLI-000407,PRD-006,LIN-000407,2021-01-04,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000408,CLI-000408,PRD-001,LIN-000408,2021-02-02,,Activa,Prepago,false,false,false,5391.00,
SUB-000409,CLI-000409,PRD-008,LIN-000409,2021-03-03,,Activa,24 meses,false,false,false,18990.00,1
SUB-000410,CLI-000410,PRD-015,LIN-000410,2021-04-01,,Activa,12 meses,false,false,false,42740.50,8
SUB-000411,CLI-000411,PRD-010,LIN-000411,2021-04-30,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000412,CLI-000412,PRD-005,LIN-000412,2021-05-29,,Activa,Sin permanencia,true,false,true,9990.00,22
SUB-000413,CLI-000413,PRD-012,LIN-000413,2021-06-27,,Activa,24 meses,true,true,true,33240.50,1
SUB-000414,CLI-000414,PRD-007,LIN-000414,2021-07-26,,Activa,12 meses,true,false,true,14391.00,8
SUB-000415,CLI-000415,PRD-002,LIN-000415,2021-08-24,,Activa,Prepago,false,false,false,7990.00,
SUB-000416,CLI-000416,PRD-009,LIN-000416,2021-09-22,2024-09-11,Baja,Sin permanencia,false,false,true,20890.50,22
SUB-000417,CLI-000417,PRD-004,LIN-000417,2021-10-21,,Activa,Prepago,false,false,false,11691.00,
SUB-000418,CLI-000418,PRD-011,LIN-000418,2021-11-19,,Activa,12 meses,false,false,false,29990.00,8
SUB-000419,CLI-000419,PRD-006,LIN-000419,2021-12-18,,Activa,Sin permanencia,false,false,false,12340.50,15
SUB-000420,CLI-000420,PRD-013,LIN-000420,2022-01-16,,Activa,Sin permanencia,false,false,false,17991.00,22
SUB-000421,CLI-000421,PRD-008,LIN-000421,2022-02-14,,Activa,24 meses,true,true,true,18990.00,1
SUB-000422,CLI-000422,PRD-003,LIN-000422,2022-03-15,,Activa,Prepago,true,false,false,9490.50,
SUB-000423,CLI-000423,PRD-010,LIN-000423,2022-04-13,,Activa,Sin permanencia,true,true,true,23391.00,15
SUB-000424,CLI-000424,PRD-005,LIN-000424,2022-05-12,,Suspendida,Sin permanencia,true,false,true,9990.00,22
SUB-000425,CLI-000425,PRD-012,LIN-000425,2022-06-10,,Activa,24 meses,false,false,true,33240.50,1
SUB-000426,CLI-000426,PRD-007,LIN-000426,2022-07-09,,Activa,12 meses,false,false,true,14391.00,8
SUB-000427,CLI-000427,PRD-002,LIN-000427,2022-08-07,,Activa,Prepago,false,false,false,7990.00,
SUB-000428,CLI-000428,PRD-009,LIN-000428,2022-09-05,,Activa,Sin permanencia,false,false,false,20890.50,22
SUB-000429,CLI-000429,PRD-004,LIN-000429,2022-10-04,,Activa,Prepago,false,false,false,11691.00,
SUB-000430,CLI-000430,PRD-015,LIN-000430,2022-11-02,,Activa,12 meses,false,false,false,44990.00,8
SUB-000431,CLI-000431,PRD-006,LIN-000431,2022-12-01,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000432,CLI-000432,PRD-001,LIN-000432,2022-12-30,,Activa,Prepago,true,false,false,5391.00,
SUB-000433,CLI-000433,PRD-008,LIN-000433,2023-01-28,,Activa,24 meses,true,true,true,18990.00,1
SUB-000434,CLI-000434,PRD-003,LIN-000434,2023-02-26,,Activa,Prepago,true,false,false,9490.50,
SUB-000435,CLI-000435,PRD-010,LIN-000435,2023-03-27,,Activa,Sin permanencia,false,false,true,23391.00,15
SUB-000436,CLI-000436,PRD-005,LIN-000436,2023-04-25,,Activa,Sin permanencia,false,false,true,9990.00,22
SUB-000437,CLI-000437,PRD-012,LIN-000437,2023-05-24,,Activa,24 meses,false,false,false,33240.50,1
SUB-000438,CLI-000438,PRD-007,LIN-000438,2023-06-22,,Activa,12 meses,false,false,false,14391.00,8
SUB-000439,CLI-000439,PRD-002,LIN-000439,2023-07-21,,Activa,Prepago,false,false,false,7990.00,
SUB-000440,CLI-000440,PRD-013,LIN-000440,2023-08-19,,Activa,Sin permanencia,false,false,false,18990.50,22
SUB-000441,CLI-000441,PRD-004,LIN-000441,2023-09-17,,Activa,Prepago,true,false,false,11691.00,
SUB-000442,CLI-000442,PRD-011,LIN-000442,2023-10-16,,Activa,12 meses,true,true,true,29990.00,8
SUB-000443,CLI-000443,PRD-006,LIN-000443,2023-11-14,,Activa,Sin permanencia,true,true,true,12340.50,15
SUB-000444,CLI-000444,PRD-001,LIN-000444,2023-12-13,,Activa,Prepago,true,false,false,5391.00,
SUB-000445,CLI-000445,PRD-008,LIN-000445,2024-01-11,,Activa,24 meses,false,false,true,18990.00,1
SUB-000446,CLI-000446,PRD-003,LIN-000446,2024-02-09,,Activa,Prepago,false,false,false,9490.50,
SUB-000447,CLI-000447,PRD-010,LIN-000447,2024-03-09,,Activa,Sin permanencia,false,false,false,23391.00,15
SUB-000448,CLI-000448,PRD-005,LIN-000448,2024-04-07,,Activa,Sin permanencia,false,false,false,9990.00,22
SUB-000449,CLI-000449,PRD-012,LIN-000449,2024-05-06,,Activa,24 meses,false,false,false,33240.50,1
SUB-000450,CLI-000450,PRD-015,LIN-000450,2024-06-04,,Activa,12 meses,false,false,false,40491.00,8
SUB-000451,CLI-000451,PRD-002,LIN-000451,2024-07-03,,Activa,Prepago,true,false,false,7990.00,
SUB-000452,CLI-000452,PRD-009,LIN-000452,2024-08-01,,Activa,Sin permanencia,true,true,true,20890.50,22
SUB-000453,CLI-000453,PRD-004,LIN-000453,2024-08-30,,Activa,Prepago,true,false,false,11691.00,
