customer_id,customer_type,customer_segment,region,commune,age_band,created_date,acquisition_channel,preferred_channel,digital_engagement_score,analytics_consent,customer_status
CLI-000244,Persona,Postpago,Coquimbo,La Serena,35-44,2025-06-24,Call center,WhatsApp,19,true,Activo
CLI-000245,Persona,Postpago,Biobío,Concepción,45-54,2025-07-31,Distribuidor,Web,36,true,Activo
CLI-000246,Persona,Prepago,Los Lagos,Puerto Montt,55+,2025-09-06,Digital,App,53,true,Activo
CLI-000247,Persona,Prepago,La Araucanía,Temuco,18-24,2025-10-13,Digital,App,70,true,Activo
CLI-000248,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-11-19,Tienda,Tienda,87,true,Activo
CLI-000249,Persona,Postpago,Antofagasta,Calama,25-34,2025-12-26,Call center,Call center,3,false,Activo
CLI-000250,Empresa,Corporativo,Valparaíso,Viña del Mar,,2026-02-01,Distribuidor,WhatsApp,20,false,Activo
CLI-000251,Persona,Prepago,Maule,Talca,45-54,2026-03-10,Digital,Web,37,true,Activo
CLI-000252,Persona,Prepago,Biobío,Talcahuano,55+,2026-04-16,Digital,App,130,true,Activo
CLI-000253,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2026-05-23,Tienda,App,71,true,Activo
CLI-000254,Persona,Postpago,Antofagasta,Antofagasta,25-34,2026-06-29,Call center,Tienda,88,true,Activo
CLI-000255,Persona,Postpago,Valparaíso,Valparaíso,25-34,2018-01-09,Distribuidor,Call center,4,true,Activo
CLI-000256,Persona,Prepago,Coquimbo,La Serena,35-44,2018-02-15,Digital,WhatsApp,21,true,Activo
CLI-000257,Persona,Prepago,Biobío,Concepción,45-54,2018-03-24,Digital,Web,38,true,Activo
CLI-000258,Persona,Postpago,Los Lagos,Comuna desconocida,55+,2018-04-30,Tienda,App,55,true,Activo
CLI-000259,Persona,Postpago,La Araucanía,Temuco,18-24,2018-06-06,Call center,App,72,false,Suspendido
CLI-000260,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2018-07-13,Distribuidor,Tienda,89,false,Activo
CLI-000261,Persona,Prepago,Antofagasta,Calama,25-34,2018-08-19,Digital,Call center,5,true,Activo
CLI-000262,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-09-25,Digital,WhatsApp,22,true,Activo
CLI-000263,Persona,Postpago,Maule,Talca,45-54,2018-11-01,Tienda,Web,39,true,Activo
CLI-000264,Persona,Postpago,Biobío,Talcahuano,55+,2018-12-08,Call center,App,56,true,Activo
CLI-000265,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2019-01-14,Distribuidor,App,73,true,Activo
CLI-000266,Persona,Prepago,Antofagasta,Antofagasta,25-34,2019-02-20,Digital,Tienda,90,true,Activo
CLI-000267,Persona,Prepago,Valparaíso,Valparaíso,25-34,2019-03-29,Digital,Call center,6,true,Activo
CLI-000268,Persona,Postpago,Coquimbo,La Serena,35-44,2019-05-05,Tienda,WhatsApp,23,true,Activo
CLI-000269,Persona,Postpago,Biobío,Concepción,45-54,2019-06-11,Call center,Web,40,false,Activo
CLI-000270,Empresa,Pyme,Los Lagos,Puerto Montt,,2019-07-18,Distribuidor,App,57,false,Activo
CLI-000271,Persona,Prepago,La Araucanía,Temuco,18-24,2019-08-24,Digital,App,74,true,Activo
CLI-000272,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-09-30,Digital,Tienda,91,true,Activo
CLI-000273,Persona,Postpago,Antofagasta,Calama,25-34,2019-11-06,Tienda,Call center,7,true,Activo
CLI-000274,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2019-12-13,Call center,WhatsApp,24,true,Activo
CLI-000275,Persona,Postpago,Maule,Talca,45-54,2020-01-19,Distribuidor,Web,41,true,Activo
CLI-000276,Persona,Prepago,Biobío,Talcahuano,55+,2020-02-25,Digital,App,58,true,Activo
CLI-000277,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2020-04-02,Digital,App,75,true,Activo
CLI-000278,Persona,Postpago,Antofagasta,Antofagasta,25-34,2020-05-09,Tienda,Tienda,92,true,Activo
CLI-000279,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-06-15,Call center,Call center,8,false,Activo
CLI-000280,Empresa,Corporativo,Coquimbo,La Serena,,2020-07-22,Distribuidor,WhatsApp,25,false,Activo
CLI-000281,Persona,Prepago,Biobío,Concepción,45-54,2020-08-28,Digital,Web,42,true,Activo
CLI-000282,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-10-04,Digital,App,59,true,Activo
CLI-000283,Persona,Postpago,La Araucanía,Temuco,18-24,2020-11-10,Tienda,App,76,true,Activo
CLI-000284,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-12-17,Call center,Tienda,93,true,Activo
CLI-000285,Persona,Postpago,Antofagasta,Calama,25-34,2021-01-23,Distribuidor,Call center,9,true,Activo
CLI-000286,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2021-03-01,Digital,WhatsApp,26,true,Activo
CLI-000287,Persona,Prepago,Maule,Talca,45-54,2021-04-07,Digital,Web,43,true,Activo
CLI-000288,Persona,Postpago,Biobío,Talcahuano,55+,2021-05-14,Tienda,App,60,true,Activo
CLI-000289,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-06-20,Call center,App,77,false,Activo
CLI-000290,Empresa,Pyme,Antofagasta,Antofagasta,,2021-07-27,Distribuidor,Tienda,94,false,Activo
CLI-000291,Persona,Prepago,Valparaíso,Valparaíso,25-34,2021-09-02,Digital,Call center,10,true,Activo
CLI-000292,Persona,Prepago,Coquimbo,La Serena,35-44,2021-10-09,Digital,WhatsApp,27,true,Baja
CLI-000293,Persona,Postpago,Biobío,Concepción,45-54,2021-11-15,Tienda,Web,44,true,Activo
CLI-000294,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-12-22,Call center,App,61,true,Activo
CLI-000295,Persona,Postpago,La Araucanía,Temuco,18-24,2022-01-28,Distribuidor,App,78,true,Activo
CLI-000296,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2022-03-06,Digital,Tienda,95,true,Activo
CLI-000297,Persona,Prepago,Antofagasta,Calama,25-34,2022-04-12,Digital,Call center,11,true,Activo
CLI-000298,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2022-05-19,Tienda,WhatsApp,28,true,Activo
CLI-000299,Persona,Postpago,Maule,Talca,45-54,2022-06-25,Call center,Web,45,false,Activo
CLI-000300,Empresa,Pyme,Biobío,Talcahuano,,2022-08-01,Distribuidor,App,62,false,Activo
CLI-000301,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2022-09-07,Digital,App,79,true,Activo
CLI-000302,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-10-14,Digital,Tienda,96,true,Suspendido
CLI-000303,Persona,Postpago,Valparaíso,Valparaíso,25-34,2022-11-20,Tienda,Call center,12,true,Activo
CLI-000304,Persona,Postpago,Coquimbo,La Serena,35-44,2022-12-27,Call center,WhatsApp,29,true,Activo
CLI-000305,Persona,Postpago,Biobío,Concepción,45-54,2023-02-02,Distribuidor,Web,46,true,Activo
CLI-000306,Persona,Prepago,Los Lagos,Puerto Montt,55+,2023-03-11,Digital,App,63,true,Activo
CLI-000307,Persona,Prepago,La Araucanía,Temuco,18-24,2023-04-17,Digital,App,80,true,Activo
CLI-000308,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-05-24,Tienda,Tienda,97,true,Activo
CLI-000309,Persona,Postpago,Antofagasta,Calama,25-34,2023-06-30,Call center,Call center,13,false,Activo
CLI-000310,Empresa,Corporativo,Valparaíso,Viña del Mar,,2023-08-06,Distribuidor,WhatsApp,30,false,Activo
CLI-000311,Persona,Prepago,Maule,Talca,45-54,2023-09-12,Digital,Web,47,true,Activo
CLI-000312,Persona,Prepago,Biobío,Talcahuano,55+,2023-10-19,Digital,App,64,true,Activo
CLI-000313,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2023-11-25,Tienda,App,81,true,Activo
CLI-000314,Persona,Postpago,Antofagasta,Antofagasta,25-34,2024-01-01,Call center,Tienda,98,true,Activo
CLI-000315,Persona,Postpago,Valparaíso,Valparaíso,25-34,2024-02-07,Distribuidor,Call center,14,true,Activo
CLI-000316,Persona,Prepago,Coquimbo,La Serena,35-44,2024-03-15,Digital,WhatsApp,31,true,Activo
CLI-000317,Persona,Prepago,Biobío,Concepción,45-54,2024-04-21,Digital,Web,48,true,Activo
CLI-000318,Persona,Postpago,Los Lagos,Puerto Montt,55+,2024-05-28,Tienda,App,65,true,Activo
CLI-000319,Persona,Postpago,La Araucanía,Temuco,18-24,2024-07-04,Call center,App,82,false,Activo
CLI-000320,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2024-08-10,Distribuidor,Tienda,99,false,Activo
CLI-000321,Persona,Prepago,Antofagasta,Calama,25-34,2024-09-16,Digital,Call center,15,true,Activo
CLI-000322,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-10-23,Digital,WhatsApp,32,true,Activo
CLI-000323,Persona,Postpago,Maule,Talca,45-54,2024-11-29,Tienda,Web,49,true,Activo
CLI-000324,Persona,Postpago,Biobío,Talcahuano,55+,2025-01-05,Call center,App,66,true,Activo
CLI-000325,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2025-02-11,Distribuidor,App,83,true,Activo
CLI-000326,Persona,Prepago,Antofagasta,Antofagasta,25-34,2025-03-20,Digital,Tienda,100,true,Activo
CLI-000327,Persona,Prepago,Valparaíso,Valparaíso,25-34,2025-04-26,Digital,Call center,16,true,Activo
CLI-000328,Persona,Postpago,Coquimbo,La Serena,35-44,2025-06-02,Tienda,WhatsApp,33,true,Activo
CLI-000329,Persona,Postpago,Biobío,Concepción,45-54,2025-07-09,Call center,Web,50,false,Activo
CLI-000330,Empresa,Pyme,Los Lagos,Puerto Montt,,2025-08-15,Distribuidor,App,67,false,Activo
CLI-000331,Persona,Prepago,La Araucanía,Temuco,18-24,2025-09-21,Digital,App,84,true,Activo
CLI-000332,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-10-28,Digital,Tienda,0,true,Activo
CLI-000333,Persona,Postpago,Antofagasta,Calama,25-34,2025-12-04,Tienda,Call center,17,true,Activo
CLI-000334,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2026-01-10,Call center,WhatsApp,34,true,Activo
CLI-000335,Persona,Postpago,Maule,Talca,45-54,2026-02-16,Distribuidor,Web,51,true,Activo
CLI-000336,Persona,Prepago,Biobío,Talcahuano,55+,2026-03-25,Digital,App,68,true,Activo
CLI-000337,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2026-05-01,Digital,App,85,true,Activo
CLI-000338,Persona,Postpago,Antofagasta,Antofagasta,25-34,2026-06-07,Tienda,Tienda,1,true,Activo
CLI-000339,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-07-14,Call center,Call center,18,false,Activo
CLI-000340,Empresa,Corporativo,Coquimbo,La Serena,,2018-01-24,Distribuidor,WhatsApp,35,false,Activo
CLI-000341,Persona,Prepago,Biobío,Concepción,45-54,2018-03-02,Digital,Web,52,true,Activo
CLI-000342,Persona,Prepago,Los Lagos,Puerto Montt,55+,2018-04-08,Digital,App,69,true,Activo
CLI-000343,Persona,Postpago,La Araucanía,Temuco,18-24,2018-05-15,Tienda,App,86,true,Activo
CLI-000344,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-06-21,Call center,Tienda,2,true,Activo
CLI-000345,Persona,Postpago,Antofagasta,Calama,25-34,2018-07-28,Distribuidor,Call center,19,true,Suspendido
CLI-000346,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2018-09-03,Digital,WhatsApp,36,true,Activo
CLI-000347,Persona,Prepago,Maule,Talca,45-54,2018-10-10,Digital,Web,53,true,Activo
CLI-000348,Persona,Postpago,Biobío,Talcahuano,55+,2018-11-16,Tienda,App,70,true,Activo
CLI-000349,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-12-23,Call center,App,87,false,Activo
CLI-000350,Empresa,Pyme,Antofagasta,Antofagasta,,2019-01-29,Distribuidor,Tienda,3,false,Activo
CLI-000351,Persona,Prepago,Valparaíso,Valparaíso,25-34,2019-03-07,Digital,Call center,20,true,Activo
CLI-000352,Persona,Prepago,Coquimbo,La Serena,35-44,2019-04-13,Digital,WhatsApp,37,true,Activo
CLI-000353,Persona,Postpago,Biobío,Concepción,45-54,2019-05-20,Tienda,Web,54,true,Activo
CLI-000354,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-06-26,Call center,App,71,true,Activo
CLI-000355,Persona,Postpago,La Araucanía,Temuco,18-24,2019-08-02,Distribuidor,App,88,true,Activo
CLI-000356,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2019-09-08,Digital,Tienda,4,true,Activo
CLI-000357,Persona,Prepago,Antofagasta,Calama,25-34,2019-10-15,Digital,Call center,21,true,Activo
CLI-000358,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2019-11-21,Tienda,WhatsApp,38,true,Activo
CLI-000359,Persona,Postpago,Maule,Talca,45-54,2019-12-28,Call center,Web,55,false,Activo
CLI-000360,Empresa,Pyme,Biobío,Talcahuano,,2020-02-03,Distribuidor,App,72,false,Activo
CLI-000361,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2020-03-11,Digital,App,89,true,Activo
CLI-000362,Persona,Prepago,Antofagasta,Antofagasta,25-34,2020-04-17,Digital,Tienda,5,true,Activo
CLI-000363,Persona,Postpago,Valparaíso,Valparaíso,25-34,2020-05-24,Tienda,Call center,22,true,Activo
CLI-000364,Persona,Postpago,Coquimbo,La Serena,35-44,2020-06-30,Call center,WhatsApp,39,true,Activo
CLI-000365,Persona,Postpago,Biobío,Concepción,45-54,2020-08-06,Distribuidor,Web,56,true,Activo
CLI-000366,Persona,Prepago,Los Lagos,Puerto Montt,55+,2020-09-12,Digital,App,73,true,Activo
CLI-000367,Persona,Prepago,La Araucanía,Temuco,18-24,2020-10-19,Digital,App,90,true,Activo
CLI-000368,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2020-11-25,Tienda,Tienda,6,true,Activo
CLI-000369,Persona,Postpago,Antofagasta,Calama,25-34,2021-01-01,Call center,Call center,23,false,Activo
CLI-000370,Empresa,Corporativo,Valparaíso,Viña del Mar,,2021-02-07,Distribuidor,WhatsApp,40,false,Activo
CLI-000371,Persona,Prepago,Maule,Talca,45-54,2021-03-16,Digital,Web,57,true,Activo
CLI-000372,Persona,Prepago,Biobío,Talcahuano,55+,2021-04-22,Digital,App,74,true,Activo
CLI-000373,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2021-05-29,Tienda,App,91,true,Activo
CLI-000374,Persona,Postpago,Antofagasta,Antofagasta,25-34,2021-07-05,Call center,Tienda,7,true,Activo
CLI-000375,Persona,Postpago,Valparaíso,Valparaíso,25-34,2021-08-11,Distribuidor,Call center,24,true,Activo
CLI-000376,Persona,Prepago,Coquimbo,La Serena,35-44,2021-09-17,Digital,WhatsApp,41,true,Activo
CLI-000377,Persona,Prepago,Biobío,Concepción,45-54,2021-10-24,Digital,Web,58,true,Activo
CLI-000378,Persona,Postpago,Los Lagos,Puerto Montt,55+,2021-11-30,Tienda,App,75,true,Activo
CLI-000379,Persona,Postpago,La Araucanía,Temuco,18-24,2022-01-06,Call center,App,92,false,Activo
CLI-000380,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2022-02-12,Distribuidor,Tienda,8,false,Activo
CLI-000381,Persona,Prepago,Antofagasta,Calama,25-34,2022-03-21,Digital,Call center,25,true,Activo
CLI-000382,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2022-04-27,Digital,WhatsApp,42,true,Activo
CLI-000383,Persona,Postpago,Maule,Talca,45-54,2022-06-03,Tienda,Web,59,true,Activo
CLI-000384,Persona,Postpago,Biobío,Talcahuano,55+,2022-07-10,Call center,App,76,true,Activo
CLI-000385,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2022-08-16,Distribuidor,App,93,true,Activo
CLI-000386,Persona,Prepago,Antofagasta,Antofagasta,25-34,2022-09-22,Digital,Tienda,9,true,Activo
CLI-000387,Persona,Prepago,Valparaíso,Valparaíso,25-34,2022-10-29,Digital,Call center,26,true,Activo
CLI-000388,Persona,Postpago,Coquimbo,La Serena,35-44,2022-12-05,Tienda,WhatsApp,43,true,Suspendido
CLI-000389,Persona,Postpago,Biobío,Concepción,45-54,2023-01-11,Call center,Web,60,false,Baja
CLI-000390,Empresa,Pyme,Los Lagos,Puerto Montt,,2023-02-17,Distribuidor,App,77,false,Activo
CLI-000391,Persona,Prepago,La Araucanía,Temuco,18-24,2023-03-26,Digital,App,94,true,Activo
CLI-000392,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2023-05-02,Digital,Tienda,10,true,Activo
CLI-000393,Persona,Postpago,Antofagasta,Calama,25-34,2023-06-08,Tienda,Call center,27,true,Activo
CLI-000394,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2023-07-15,Call center,WhatsApp,44,true,Activo
CLI-000395,Persona,Postpago,Maule,Talca,45-54,2023-08-21,Distribuidor,Web,61,true,Activo
CLI-000396,Persona,Prepago,Biobío,Talcahuano,55+,2023-09-27,Digital,App,78,true,Activo
CLI-000397,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2023-11-03,Digital,App,95,true,Activo
CLI-000398,Persona,Postpago,Antofagasta,Antofagasta,25-34,2023-12-10,Tienda,Tienda,11,true,Activo
CLI-000399,Persona,Postpago,Valparaíso,Valparaíso,25-34,2024-01-16,Call center,Call center,28,false,Activo
CLI-000400,Empresa,Corporativo,Coquimbo,La Serena,,2024-02-22,Distribuidor,WhatsApp,45,false,Activo
CLI-000401,Persona,Prepago,Biobío,Concepción,45-54,2024-03-30,Digital,Web,62,true,Activo
CLI-000402,Persona,Prepago,Los Lagos,Puerto Montt,55+,2024-05-06,Digital,App,79,true,Activo
CLI-000403,Persona,Postpago,La Araucanía,Temuco,18-24,2024-06-12,Tienda,App,96,true,Activo
CLI-000404,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2024-07-19,Call center,Tienda,12,true,Activo
CLI-000405,Persona,Postpago,Antofagasta,Calama,25-34,2024-08-25,Distribuidor,Call center,29,true,Activo
CLI-000406,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2024-10-01,Digital,WhatsApp,46,true,Activo
CLI-000407,Persona,Prepago,Maule,Talca,45-54,2024-11-07,Digital,Web,63,true,Activo
CLI-000408,Persona,Postpago,Biobío,Talcahuano,55+,2024-12-14,Tienda,App,80,true,Activo
CLI-000409,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2025-01-20,Call center,App,97,false,Activo
CLI-000410,Empresa,Pyme,Antofagasta,Antofagasta,,2025-02-26,Distribuidor,Tienda,13,false,Activo
CLI-000411,Persona,Prepago,Valparaíso,Valparaíso,25-34,2025-04-04,Digital,Call center,30,true,Activo
CLI-000412,Persona,Prepago,Coquimbo,La Serena,35-44,2025-05-11,Digital,WhatsApp,47,true,Activo
CLI-000413,Persona,Postpago,Biobío,Concepción,45-54,2025-06-17,Tienda,Web,64,true,Activo
CLI-000414,Persona,Postpago,Los Lagos,Puerto Montt,55+,2025-07-24,Call center,App,81,true,Activo
CLI-000415,Persona,Postpago,La Araucanía,Temuco,18-24,2025-08-30,Distribuidor,App,98,true,Activo
CLI-000416,Persona,Prepago,Región Metropolitana de Santiago,Puente Alto,25-34,2025-10-06,Digital,Tienda,14,true,Activo
CLI-000417,Persona,Prepago,Antofagasta,Calama,25-34,2025-11-12,Digital,Call center,31,true,Activo
CLI-000418,Persona,Postpago,Valparaíso,Viña del Mar,35-44,2025-12-19,Tienda,WhatsApp,48,true,Activo
CLI-000419,Persona,Postpago,Maule,Talca,45-54,2026-01-25,Call center,Web,65,false,Activo
CLI-000420,Empresa,Pyme,Biobío,Talcahuano,,2026-03-03,Distribuidor,App,82,false,Activo
CLI-000421,Persona,Prepago,Región Metropolitana de Santiago,Santiago,18-24,2026-04-09,Digital,App,99,true,Activo
CLI-000422,Persona,Prepago,Antofagasta,Antofagasta,25-34,2026-05-16,Digital,Tienda,15,true,Activo
CLI-000422,Persona,Postpago,Valparaíso,Valparaíso,25-34,2026-06-22,Tienda,Call center,32,true,Activo
CLI-000424,Persona,Postpago,Coquimbo,La Serena,35-44,2018-01-02,Call center,WhatsApp,49,true,Activo
CLI-000425,Persona,Postpago,Biobío,Concepción,45-54,2018-02-08,Distribuidor,Web,66,true,Activo
CLI-000426,Persona,Prepago,Los Lagos,Puerto Montt,55+,2018-03-17,Digital,App,83,true,Activo
CLI-000427,Persona,Prepago,La Araucanía,Temuco,18-24,2018-04-23,Digital,App,100,true,Activo
CLI-000428,Persona,Postpago,Región Metropolitana de Santiago,Puente Alto,25-34,2018-05-30,Tienda,Tienda,16,true,Activo
CLI-000429,Persona,Postpago,Antofagasta,Calama,25-34,2018-07-06,Call center,Call center,33,false,Activo
CLI-000430,Empresa,Corporativo,Valparaíso,Viña del Mar,,2018-08-12,Distribuidor,WhatsApp,50,false,Activo
CLI-000431,Persona,Prepago,Maule,Talca,45-54,2018-09-18,Digital,Web,67,true,Suspendido
CLI-000432,Persona,Prepago,Biobío,Talcahuano,55+,2018-10-25,Digital,App,84,true,Activo
CLI-000433,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2018-12-01,Tienda,App,0,true,Activo
CLI-000434,Persona,Postpago,Antofagasta,Antofagasta,25-34,2019-01-07,Call center,Tienda,17,true,Activo
CLI-000435,Persona,Postpago,Valparaíso,Valparaíso,25-34,2019-02-13,Distribuidor,Call center,34,true,Activo
CLI-000436,Persona,Prepago,Coquimbo,La Serena,35-44,2019-03-22,Digital,WhatsApp,51,true,Activo
CLI-000437,Persona,Prepago,Biobío,Concepción,45-54,2019-04-28,Digital,Web,68,true,Activo
CLI-000438,Persona,Postpago,Los Lagos,Puerto Montt,55+,2019-06-04,Tienda,App,85,true,Activo
CLI-000439,Persona,Postpago,La Araucanía,Temuco,18-24,2019-07-11,Call center,App,1,false,Activo
CLI-000440,Empresa,Pyme,Región Metropolitana de Santiago,Puente Alto,,2019-08-17,Distribuidor,Tienda,18,false,Activo
CLI-000441,Persona,Prepago,Antofagasta,Calama,25-34,2019-09-23,Digital,Call center,35,true,Activo
CLI-000442,Persona,Prepago,Valparaíso,Viña del Mar,35-44,2019-10-30,Digital,WhatsApp,52,true,Activo
CLI-000443,Persona,Postpago,Maule,Talca,45-54,2019-12-06,Tienda,Web,69,true,Activo
CLI-000444,Persona,Postpago,Biobío,Talcahuano,55+,2020-01-12,Call center,App,86,true,Activo
CLI-000445,Persona,Postpago,Región Metropolitana de Santiago,Santiago,18-24,2020-02-18,Distribuidor,App,2,true,Activo
CLI-000446,Persona,Prepago,Antofagasta,Antofagasta,25-34,2020-03-26,Digital,Tienda,19,true,Activo
CLI-000447,Persona,,Valparaíso,Valparaíso,25-34,2020-05-02,Digital,Call center,36,true,Activo
CLI-000448,Persona,Postpago,Coquimbo,La Serena,35-44,2020-06-08,Tienda,WhatsApp,53,true,Activo
CLI-000449,Persona,Postpago,Biobío,Concepción,45-54,2020-07-15,Call center,Web,70,false,Activo
CLI-000450,Empresa,Pyme,Los Lagos,Puerto Montt,,2020-08-21,Distribuidor,App,87,false,Activo
