alarm_id,cell_id,opened_at,closed_at,alarm_type,severity,alarm_status,probable_cause,service_impact,affected_users_est,source_system
ALM-000808,CEL-00040,2026-08-01 09:18:57,,Saturación,Media,Reconocida,Alta demanda,false,123,NMS
ALM-000809,CEL-00057,2026-08-01 09:32:08,,Hardware,Media,Reconocida,Módulo degradado,false,152,RAN Monitor
ALM-000810,CEL-00074,2026-08-01 09:45:19,,Software,Baja,Abierta,Error de configuración,false,86,Energy Monitor
ALM-000811,CEL-00091,2026-08-01 09:58:30,2026-08-02 04:58:30,Energía,Crítica,Cerrada,Falla de suministro,true,990,NMS
ALM-000812,CEL-00108,2026-08-01 10:11:41,2026-08-02 18:11:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,539,RAN Monitor
ALM-000813,CEL-00125,2026-08-01 10:24:52,2026-08-03 07:24:52,Radio,Alta,Cerrada,Interferencia,true,568,Energy Monitor
ALM-000814,CEL-00142,2026-08-01 10:38:03,2026-08-03 20:38:03,Saturación,Media,Cerrada,Alta demanda,false,297,NMS
ALM-000815,CEL-00159,2026-08-01 10:51:14,2026-08-04 09:51:14,Hardware,Media,Cerrada,Módulo degradado,false,126,RAN Monitor
ALM-000816,CEL-00176,2026-08-01 11:04:25,2026-08-01 23:04:25,Software,Baja,Cerrada,Error de configuración,false,60,Energy Monitor
ALM-000817,CEL-00013,2026-08-01 11:17:36,2026-08-02 12:17:36,Energía,Crítica,Cerrada,Falla de suministro,true,964,NMS
ALM-000818,CEL-00030,2026-08-01 11:30:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,513,RAN Monitor
ALM-000819,CEL-00047,2026-08-01 11:43:58,,Radio,Alta,Reconocida,Interferencia,true,542,Energy Monitor
ALM-000820,CEL-00064,2026-08-01 11:57:09,,Saturación,Media,Abierta,Alta demanda,true,271,NMS
ALM-000821,CEL-00081,2026-08-01 12:10:20,2026-08-01 17:10:20,Hardware,Media,Cerrada,Módulo degradado,false,300,RAN Monitor
ALM-000822,CEL-00098,2026-08-01 12:23:31,2026-08-02 06:23:31,Software,Baja,Cerrada,Error de configuración,false,34,Energy Monitor
ALM-000823,CEL-00115,2026-08-01 12:36:42,2026-08-02 19:36:42,Energía,Crítica,Cerrada,Falla de suministro,true,938,NMS
ALM-000824,CEL-00132,2026-08-01 12:49:53,2026-08-03 08:49:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,487,RAN Monitor
ALM-000825,CEL-00149,2026-08-01 13:03:04,2026-08-03 22:03:04,Radio,Alta,Cerrada,Interferencia,true,516,Energy Monitor
ALM-000826,CEL-00166,2026-08-01 13:16:15,2026-08-04 11:16:15,Saturación,Media,Cerrada,Alta demanda,false,245,NMS
ALM-000827,CEL-00003,2026-08-01 13:29:26,2026-08-02 00:29:26,Hardware,Media,Cerrada,Módulo degradado,true,274,RAN Monitor
ALM-000828,CEL-00020,2026-08-01 13:42:37,,Software,Baja,Reconocida,Error de configuración,false,208,Energy Monitor
ALM-000829,CEL-00037,2026-08-01 13:55:48,,Energía,Crítica,Reconocida,Falla de suministro,true,912,NMS
ALM-000830,CEL-00054,2026-08-01 14:08:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,461,RAN Monitor
ALM-000831,CEL-00071,2026-08-01 14:22:10,2026-08-04 05:22:10,Radio,Alta,Cerrada,Interferencia,true,490,Energy Monitor
ALM-000832,CEL-00088,2026-08-01 14:35:21,2026-08-01 18:35:21,Saturación,Media,Cerrada,Alta demanda,false,219,NMS
ALM-000833,CEL-00105,2026-08-01 14:48:32,2026-08-02 07:48:32,Hardware,Media,Cerrada,Módulo degradado,false,248,RAN Monitor
ALM-000834,CEL-00122,2026-08-01 15:01:43,2026-08-02 21:01:43,Software,Baja,Cerrada,Error de configuración,true,182,Energy Monitor
ALM-000835,CEL-00139,2026-08-01 15:14:54,2026-08-03 10:14:54,Energía,Crítica,Cerrada,Falla de suministro,true,1086,NMS
ALM-000836,CEL-00156,2026-08-01 15:28:05,2026-08-03 23:28:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,435,RAN Monitor
ALM-000837,CEL-00173,2026-08-01 15:41:16,2026-08-04 12:41:16,Radio,Alta,Cerrada,Interferencia,true,464,Energy Monitor
ALM-000838,CEL-00010,2026-08-01 15:54:27,,Saturación,Media,Reconocida,Alta demanda,false,193,NMS
ALM-000839,CEL-00027,2026-08-01 16:07:38,,Hardware,Media,Reconocida,Módulo degradado,false,222,RAN Monitor
ALM-000840,CEL-00044,2026-08-01 16:20:49,,Software,Baja,Abierta,Error de configuración,false,156,Energy Monitor
ALM-000841,CEL-00061,2026-08-01 16:34:00,2026-08-03 17:34:00,Energía,Crítica,Cerrada,Falla de suministro,true,1060,NMS
ALM-000842,CEL-00078,2026-08-01 16:47:11,2026-08-04 06:47:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,609,RAN Monitor
ALM-000843,CEL-00095,2026-08-01 17:00:22,2026-08-01 20:00:22,Radio,Alta,Cerrada,Interferencia,true,438,Energy Monitor
ALM-000844,CEL-00112,2026-08-01 17:13:33,2026-08-02 09:13:33,Saturación,Media,Cerrada,Alta demanda,false,167,NMS
ALM-000844,CEL-00129,2026-08-01 17:26:44,2026-08-02 22:26:44,Hardware,Media,Cerrada,Módulo degradado,false,196,RAN Monitor
ALM-000846,CEL-00146,2026-08-01 17:39:55,2026-08-03 11:39:55,Software,Baja,Cerrada,Error de configuración,false,130,Energy Monitor
ALM-000847,CEL-00163,2026-08-01 17:53:06,2026-08-04 00:53:06,Energía,Crítica,Cerrada,Falla de suministro,true,1034,NMS
ALM-000848,CEL-00180,2026-08-01 18:06:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,583,RAN Monitor
ALM-000849,CEL-00017,2026-08-01 18:19:28,,Radio,Alta,Reconocida,Interferencia,true,612,Energy Monitor
ALM-000850,CEL-00034,2026-08-01 18:32:39,,Saturación,Media,Abierta,Alta demanda,false,141,NMS
ALM-000851,CEL-00051,2026-08-01 18:45:50,2026-08-03 05:45:50,Hardware,Media,Cerrada,Módulo degradado,false,170,RAN Monitor
ALM-000852,CEL-00068,2026-08-01 18:59:01,2026-08-03 18:59:01,Software,Baja,Cerrada,Error de configuración,false,104,Energy Monitor
ALM-000853,CEL-00085,2026-08-01 19:12:12,2026-08-04 08:12:12,Energía,Crítica,Cerrada,Falla de suministro,true,1008,NMS
ALM-000854,CEL-00102,2026-08-01 19:25:23,2026-08-01 21:25:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,557,RAN Monitor
ALM-000855,CEL-00119,2026-08-01 19:38:34,2026-08-02 10:38:34,Radio,Alta,Cerrada,Interferencia,true,586,Energy Monitor
ALM-000856,CEL-00136,2026-08-01 19:51:45,2026-08-02 23:51:45,Saturación,Media,Cerrada,Alta demanda,false,315,NMS
ALM-000857,CEL-00153,2026-08-01 20:04:56,2026-08-03 13:04:56,Hardware,Media,Cerrada,Módulo degradado,false,144,RAN Monitor
ALM-000858,CEL-00170,2026-08-01 20:18:07,,Software,Baja,Reconocida,Error de configuración,false,78,Energy Monitor
ALM-000859,CEL-00007,2026-08-01 20:31:18,,Energía,Crítica,Reconocida,Falla de suministro,true,982,NMS
ALM-000860,CEL-00024,2026-08-01 20:44:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,531,RAN Monitor
ALM-000861,CEL-00041,2026-08-01 20:57:40,2026-08-02 17:57:40,Radio,Alta,Cerrada,Interferencia,true,560,Energy Monitor
ALM-000862,CEL-00058,2026-08-01 21:10:51,2026-08-03 07:10:51,Saturación,Media,Cerrada,Alta demanda,true,289,NMS
ALM-000863,CEL-00075,2026-08-01 21:24:02,2026-08-03 20:24:02,Hardware,Media,Cerrada,Módulo degradado,false,318,RAN Monitor
ALM-000864,CEL-00092,2026-08-01 21:37:13,2026-08-04 09:37:13,Software,Baja,Cerrada,Error de configuración,false,52,Energy Monitor
ALM-000865,CEL-00109,2026-08-01 21:50:24,2026-08-01 22:50:24,Energía,Crítica,Cerrada,Falla de suministro,true,956,NMS
ALM-000866,CEL-00126,2026-08-01 22:03:35,2026-08-02 12:03:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,505,RAN Monitor
ALM-000867,CEL-00143,2026-08-01 22:16:46,2026-08-03 01:16:46,Radio,Alta,Cerrada,Interferencia,true,534,Energy Monitor
ALM-000868,CEL-00160,2026-08-01 22:29:57,,Saturación,Media,Reconocida,Alta demanda,false,263,NMS
ALM-000869,CEL-00177,2026-08-01 22:43:08,,Hardware,Media,Reconocida,Módulo degradado,true,292,RAN Monitor
ALM-000870,CEL-00014,2026-08-01 22:56:19,,Software,Baja,Abierta,Error de configuración,false,26,Energy Monitor
ALM-000871,CEL-00031,2026-08-01 23:09:30,2026-08-02 06:09:30,Energía,Crítica,Cerrada,Falla de suministro,true,930,NMS
ALM-000872,CEL-00048,2026-08-01 23:22:41,2026-08-02 19:22:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,479,RAN Monitor
ALM-000873,CEL-00065,2026-08-01 23:35:52,2026-08-03 08:35:52,Radio,Alta,Cerrada,Interferencia,true,508,Energy Monitor
ALM-000874,CEL-00082,2026-08-01 23:49:03,2026-08-03 21:49:03,Saturación,Media,Cerrada,Alta demanda,false,237,NMS
ALM-000875,CEL-00099,2026-08-02 00:02:14,2026-08-04 11:02:14,Hardware,Media,Cerrada,Módulo degradado,false,266,RAN Monitor
ALM-000876,CEL-00116,2026-08-02 00:15:25,2026-08-05 00:15:25,Software,Baja,Cerrada,Error de configuración,true,200,Energy Monitor
ALM-000877,CEL-00133,2026-08-02 00:28:36,2026-08-02 13:28:36,Energía,Crítica,Cerrada,Falla de suministro,true,904,NMS
ALM-000878,CEL-00150,2026-08-02 00:41:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,453,RAN Monitor
ALM-000879,CEL-00167,2026-08-02 00:54:58,,Radio,Alta,Reconocida,Interferencia,true,482,Energy Monitor
ALM-000880,CEL-00004,2026-08-02 01:08:09,,Saturación,Media,Abierta,Alta demanda,false,211,NMS
ALM-000881,CEL-00021,2026-08-02 01:21:20,2026-08-04 18:21:20,Hardware,Media,Cerrada,Módulo degradado,false,240,RAN Monitor
ALM-000882,CEL-00038,2026-08-02 01:34:31,2026-08-02 07:34:31,Software,Baja,Cerrada,Error de configuración,false,174,Energy Monitor
ALM-000883,CEL-00055,2026-08-02 01:47:42,2026-08-02 20:47:42,Energía,Crítica,Cerrada,Falla de suministro,true,1078,NMS
ALM-000884,CEL-00072,2026-08-02 02:00:53,2026-08-03 10:00:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,427,RAN Monitor
ALM-000885,CEL-00089,2026-08-02 02:14:04,2026-08-03 23:14:04,Radio,Alta,Cerrada,Interferencia,true,456,Energy Monitor
ALM-000886,CEL-00106,2026-08-02 02:27:15,2026-08-04 12:27:15,Saturación,Media,Cerrada,Alta demanda,false,185,NMS
ALM-000887,CEL-00123,2026-08-02 02:40:26,2026-08-05 01:40:26,Hardware,Media,Cerrada,Módulo degradado,false,214,RAN Monitor
ALM-000888,CEL-00140,2026-08-02 02:53:37,,Software,Baja,Reconocida,Error de configuración,false,148,Energy Monitor
ALM-000889,CEL-00157,2026-08-02 03:06:48,,Energía,Crítica,Reconocida,Falla de suministro,true,1052,NMS
ALM-000890,CEL-00174,2026-08-02 03:19:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,601,RAN Monitor
ALM-000891,CEL-00011,2026-08-02 03:33:10,2026-08-04 06:33:10,Radio,Alta,Cerrada,Interferencia,true,430,Energy Monitor
ALM-000892,CEL-00028,2026-08-02 03:46:21,2026-08-04 19:46:21,Saturación,Media,Cerrada,Alta demanda,false,159,NMS
ALM-000893,CEL-00045,2026-08-02 03:59:32,2026-08-02 08:59:32,Hardware,Urgente,Cerrada,Módulo degradado,false,188,RAN Monitor
ALM-000894,CEL-00062,2026-08-02 04:12:43,2026-08-02 22:12:43,Software,Baja,Cerrada,Error de configuración,false,122,Energy Monitor
ALM-000895,CEL-00079,2026-08-02 04:25:54,2026-08-03 11:25:54,Energía,Crítica,Cerrada,Falla de suministro,true,1026,NMS
ALM-000896,CEL-00096,2026-08-02 04:39:05,2026-08-04 00:39:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,575,RAN Monitor
ALM-000897,CEL-00113,2026-08-02 04:52:16,2026-08-04 13:52:16,Radio,Alta,Cerrada,Interferencia,true,604,Energy Monitor
ALM-000898,CEL-00130,2026-08-02 05:05:27,,Saturación,Media,Reconocida,Alta demanda,false,133,NMS
ALM-000899,CEL-00147,2026-08-02 05:18:38,,Hardware,Media,Reconocida,Módulo degradado,false,162,RAN Monitor
ALM-000900,CEL-00164,2026-08-02 05:31:49,,Software,Baja,Abierta,Error de configuración,false,96,Energy Monitor
ALM-000901,CEL-00001,2026-08-02 05:45:00,2026-08-03 18:45:00,Energía,Crítica,Cerrada,Falla de suministro,true,1000,NMS
ALM-000902,CEL-00018,2026-08-02 05:58:11,2026-08-04 07:58:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,549,RAN Monitor
ALM-000903,CEL-00035,2026-08-02 06:11:22,2026-08-04 21:11:22,Radio,Alta,Cerrada,Interferencia,true,578,Energy Monitor
ALM-000904,CEL-00052,2026-08-02 06:24:33,2026-08-02 10:24:33,Saturación,Media,Cerrada,Alta demanda,true,307,NMS
ALM-000905,CEL-00069,2026-08-02 06:37:44,2026-08-02 23:37:44,Hardware,Media,Cerrada,Módulo degradado,false,136,RAN Monitor
ALM-000906,CEL-00086,2026-08-02 06:50:55,2026-08-03 12:50:55,Software,Baja,Cerrada,Error de configuración,false,70,Energy Monitor
ALM-000907,CEL-00103,2026-08-02 07:04:06,2026-08-04 02:04:06,Energía,Crítica,Cerrada,Falla de suministro,true,974,NMS
ALM-000908,CEL-00120,2026-08-02 07:17:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,523,RAN Monitor
ALM-000909,CEL-00137,2026-08-02 07:30:28,,Radio,Alta,Reconocida,Interferencia,true,552,Energy Monitor
ALM-000910,CEL-00154,2026-08-02 07:43:39,,Saturación,Media,Abierta,Alta demanda,false,281,NMS
ALM-000911,CEL-00171,2026-08-02 07:56:50,2026-08-03 06:56:50,Hardware,Media,Cerrada,Módulo degradado,true,310,RAN Monitor
ALM-000912,CEL-00008,2026-08-02 08:10:01,2026-08-03 20:10:01,Software,Baja,Cerrada,Error de configuración,false,44,Energy Monitor
ALM-000913,CEL-00025,2026-08-02 08:23:12,2026-08-04 09:23:12,Energía,Crítica,Cerrada,Falla de suministro,true,948,NMS
ALM-000914,CEL-00042,2026-08-02 08:36:23,2026-08-04 22:36:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,497,RAN Monitor
ALM-000915,CEL-00059,2026-08-02 08:49:34,2026-08-02 11:49:34,Radio,Alta,Cerrada,Interferencia,true,526,Energy Monitor
ALM-000916,CEL-00076,2026-08-02 09:02:45,2026-08-03 01:02:45,Saturación,Media,Cerrada,Alta demanda,false,255,NMS
ALM-000917,CEL-00093,2026-08-02 09:15:56,2026-08-03 14:15:56,Hardware,Media,Cerrada,Módulo degradado,false,284,RAN Monitor
ALM-000918,CEL-00110,2026-08-02 09:29:07,,Software,Baja,Reconocida,Error de configuración,true,218,Energy Monitor
ALM-000919,CEL-00127,2026-08-02 09:42:18,,Energía,Crítica,Reconocida,Falla de suministro,true,922,NMS
ALM-000920,CEL-00144,2026-08-02 09:55:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,471,RAN Monitor
ALM-000921,CEL-00161,2026-08-02 10:08:40,2026-08-02 19:08:40,Radio,Alta,Cerrada,Interferencia,true,500,Energy Monitor
ALM-000922,CEL-00178,2026-08-02 10:21:51,2026-08-03 08:21:51,Saturación,Media,Cerrada,Alta demanda,false,229,NMS
ALM-000923,CEL-00015,2026-08-02 10:35:02,2026-08-03 21:35:02,Hardware,Media,Cerrada,Módulo degradado,false,258,RAN Monitor
ALM-000924,CEL-00032,2026-08-02 10:48:13,2026-08-04 10:48:13,Software,Baja,Cerrada,Error de configuración,false,192,Energy Monitor
ALM-000925,CEL-00049,2026-08-02 11:01:24,2026-08-05 00:01:24,Energía,Crítica,Cerrada,Falla de suministro,true,1096,NMS
ALM-000926,CEL-00066,2026-08-02 11:14:35,2026-08-02 13:14:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,445,RAN Monitor
ALM-000927,CEL-00083,2026-08-02 11:27:46,2026-08-03 02:27:46,Radio,Alta,Cerrada,Interferencia,true,474,Energy Monitor
ALM-000928,CEL-00100,2026-08-02 11:40:57,,Saturación,Media,Reconocida,Alta demanda,false,203,NMS
ALM-000929,CEL-00117,2026-08-02 11:54:08,,Hardware,Media,Reconocida,Módulo degradado,false,232,RAN Monitor
ALM-000930,CEL-00134,2026-08-02 12:07:19,,Software,Baja,Abierta,Error de configuración,false,166,Energy Monitor
ALM-000931,CEL-00151,2026-08-02 12:20:30,2026-08-05 07:20:30,Energía,Crítica,Cerrada,Falla de suministro,true,1070,NMS
ALM-000932,CEL-00168,2026-08-02 12:33:41,2026-08-02 20:33:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,619,RAN Monitor
ALM-000933,CEL-00005,2026-08-02 12:46:52,2026-08-03 09:46:52,Radio,Alta,Cerrada,Interferencia,true,448,Energy Monitor
ALM-000934,CEL-00022,2026-08-02 13:00:03,2026-08-03 23:00:03,Saturación,Media,Cerrada,Alta demanda,false,177,NMS
ALM-000935,CEL-00039,2026-08-02 13:13:14,2026-08-04 12:13:14,Hardware,Media,Cerrada,Módulo degradado,false,206,RAN Monitor
ALM-000936,CEL-00056,2026-08-02 13:26:25,2026-08-05 01:26:25,Software,Baja,Cerrada,Error de configuración,false,140,Energy Monitor
ALM-000937,CEL-00073,2026-08-02 13:39:36,2026-08-02 14:39:36,Energía,Crítica,Cerrada,Falla de suministro,true,1044,NMS
ALM-000938,CEL-00090,2026-08-02 13:52:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,593,RAN Monitor
ALM-000939,CEL-00107,2026-08-02 14:05:58,,Radio,Alta,Reconocida,Interferencia,true,422,Energy Monitor
ALM-000940,CEL-00124,2026-08-02 14:19:09,,Saturación,Media,Abierta,Alta demanda,false,151,NMS
ALM-000941,CEL-00141,2026-08-02 14:32:20,2026-08-04 19:32:20,Hardware,Media,Cerrada,Módulo degradado,false,180,RAN Monitor
ALM-000942,CEL-00158,2026-08-02 14:45:31,2026-08-05 08:45:31,Software,Baja,Cerrada,Error de configuración,false,114,Energy Monitor
ALM-000943,CEL-99999,2026-08-02 14:58:42,2026-08-02 21:58:42,Energía,Crítica,Cerrada,Falla de suministro,true,1018,NMS
ALM-000944,CEL-00012,2026-08-02 15:11:53,2026-08-03 11:11:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,567,RAN Monitor
ALM-000945,CEL-00029,2026-08-02 15:25:04,2026-08-04 00:25:04,Radio,Alta,Cerrada,Interferencia,true,596,Energy Monitor
ALM-000946,CEL-00046,2026-08-02 15:38:15,2026-08-04 13:38:15,Saturación,Media,Cerrada,Alta demanda,true,125,NMS
ALM-000947,CEL-00063,2026-08-02 15:51:26,2026-08-05 02:51:26,Hardware,Media,Cerrada,Módulo degradado,false,154,RAN Monitor
ALM-000948,CEL-00080,2026-08-02 16:04:37,,Software,Baja,Reconocida,Error de configuración,false,88,Energy Monitor
ALM-000949,CEL-00097,2026-08-02 16:17:48,,Energía,Crítica,Reconocida,Falla de suministro,true,992,NMS
ALM-000950,CEL-00114,2026-08-02 16:30:59,,Transporte,Alta,Abierta,Pérdida de enlace,true,541,RAN Monitor
ALM-000951,CEL-00131,2026-08-02 16:44:10,2026-08-04 07:44:10,Radio,Alta,Cerrada,Interferencia,true,570,Energy Monitor
ALM-000952,CEL-00148,2026-08-02 16:57:21,2026-08-04 20:57:21,Saturación,Media,Cerrada,Alta demanda,false,299,NMS
ALM-000953,CEL-00165,2026-08-02 17:10:32,2026-08-05 10:10:32,Hardware,Media,Cerrada,Módulo degradado,true,128,RAN Monitor
ALM-000954,CEL-00002,2026-08-02 17:23:43,2026-08-02 23:23:43,Software,Baja,Cerrada,Error de configuración,false,62,Energy Monitor
ALM-000955,CEL-00019,2026-08-02 17:36:54,2026-08-03 12:36:54,Energía,Crítica,Cerrada,Falla de suministro,true,966,NMS
ALM-000956,CEL-00036,2026-08-02 17:50:05,2026-08-04 01:50:05,Transporte,Alta,Cerrada,Pérdida de enlace,true,515,RAN Monitor
ALM-000957,CEL-00053,2026-08-02 18:03:16,2026-08-04 15:03:16,Radio,Alta,Cerrada,Interferencia,true,544,Energy Monitor
ALM-000958,CEL-00070,2026-08-02 18:16:27,,Saturación,Media,Reconocida,Alta demanda,false,273,NMS
ALM-000959,CEL-00087,2026-08-02 18:29:38,,Hardware,Media,Reconocida,Módulo degradado,false,302,RAN Monitor
ALM-000960,CEL-00104,2026-08-02 18:42:49,,Software,Baja,Abierta,Error de configuración,true,36,Energy Monitor
ALM-000961,CEL-00121,2026-08-02 18:56:00,2026-08-03 19:56:00,Energía,Crítica,Cerrada,Falla de suministro,true,940,NMS
ALM-000962,CEL-00138,2026-08-02 19:09:11,2026-08-04 09:09:11,Transporte,Alta,Cerrada,Pérdida de enlace,true,489,RAN Monitor
ALM-000963,CEL-00155,2026-08-02 19:22:22,2026-08-04 22:22:22,Radio,Alta,Cerrada,Interferencia,true,518,Energy Monitor
ALM-000964,CEL-00172,2026-08-02 19:35:33,2026-08-05 11:35:33,Saturación,Media,Cerrada,Alta demanda,false,247,NMS
ALM-000965,CEL-00009,2026-08-02 19:48:44,2026-08-03 00:48:44,Hardware,Media,Cerrada,Módulo degradado,false,276,RAN Monitor
ALM-000966,CEL-00026,2026-08-02 20:01:55,2026-08-03 14:01:55,Software,Baja,Cerrada,Error de configuración,false,210,Energy Monitor
ALM-000967,CEL-00043,2026-08-02 20:15:06,2026-08-04 03:15:06,Energía,Crítica,Cerrada,Falla de suministro,true,914,NMS
ALM-000968,CEL-00060,2026-08-02 20:28:17,,Transporte,Alta,Reconocida,Pérdida de enlace,true,463,RAN Monitor
ALM-000969,CEL-00077,2026-08-02 20:41:28,,Radio,Alta,Reconocida,Interferencia,true,492,Energy Monitor
ALM-000970,CEL-00094,2026-08-02 20:54:39,,Saturación,Media,Abierta,Alta demanda,false,221,NMS
ALM-000971,CEL-00111,2026-08-02 21:07:50,2026-08-03 08:07:50,Hardware,Media,Cerrada,Módulo degradado,false,250,RAN Monitor
ALM-000972,CEL-00128,2026-08-02 21:21:01,2026-08-03 21:21:01,Software,Baja,Cerrada,Error de configuración,false,184,Energy Monitor
ALM-000973,CEL-00145,2026-08-02 21:34:12,2026-08-04 10:34:12,Energía,Crítica,Cerrada,Falla de suministro,true,1088,NMS
ALM-000974,CEL-00162,2026-08-02 21:47:23,2026-08-04 23:47:23,Transporte,Alta,Cerrada,Pérdida de enlace,true,437,RAN Monitor
ALM-000975,CEL-00179,2026-08-02 22:00:34,2026-08-05 13:00:34,Radio,Alta,Cerrada,Interferencia,true,466,Energy Monitor
ALM-000976,CEL-00016,2026-08-02 22:13:45,2026-08-03 02:13:45,Saturación,Media,Cerrada,Alta demanda,false,195,NMS
ALM-000977,CEL-00033,2026-08-02 22:26:56,2026-08-03 15:26:56,Hardware,Media,Cerrada,Módulo degradado,false,224,RAN Monitor
ALM-000978,CEL-00050,2026-08-02 22:40:07,,Software,Baja,Reconocida,Error de configuración,false,158,Energy Monitor
ALM-000979,CEL-00067,2026-08-02 22:53:18,,Energía,Crítica,Reconocida,Falla de suministro,true,1062,NMS
ALM-000980,CEL-00084,2026-08-02 23:06:29,,Transporte,Alta,Abierta,Pérdida de enlace,true,611,RAN Monitor
ALM-000981,CEL-00101,2026-08-02 23:19:40,2026-08-05 20:19:40,Radio,Alta,Cerrada,Interferencia,true,440,Energy Monitor
ALM-000982,CEL-00118,2026-08-02 23:32:51,2026-08-03 09:32:51,Saturación,Media,Cerrada,Alta demanda,false,169,NMS
ALM-000983,CEL-00135,2026-08-02 23:46:02,2026-08-03 22:46:02,Hardware,Media,Cerrada,Módulo degradado,false,198,RAN Monitor
ALM-000984,CEL-00152,2026-08-02 23:59:13,2026-08-04 11:59:13,Software,Baja,Cerrada,Error de configuración,false,132,Energy Monitor
ALM-000985,CEL-00169,2026-08-03 00:12:24,2026-08-05 01:12:24,Energía,Crítica,Cerrada,Falla de suministro,true,1036,NMS
ALM-000986,CEL-00006,2026-08-03 00:25:35,2026-08-05 14:25:35,Transporte,Alta,Cerrada,Pérdida de enlace,true,585,RAN Monitor
ALM-000987,CEL-00023,2026-08-03 00:38:46,2026-08-03 03:38:46,Radio,Alta,Cerrada,Interferencia,true,614,Energy Monitor
ALM-000988,CEL-00040,2026-08-03 00:51:57,,Saturación,Media,Reconocida,Alta demanda,true,143,NMS
ALM-000989,CEL-00057,2026-08-03 01:05:08,,Hardware,Media,Reconocida,Módulo degradado,false,172,RAN Monitor
ALM-000990,CEL-00074,2026-08-03 01:18:19,,Software,Baja,Abierta,Error de configuración,false,106,Energy Monitor
ALM-000991,CEL-00091,2026-08-03 01:31:30,2026-08-05 08:31:30,Energía,Crítica,Cerrada,Falla de suministro,true,1010,NMS
ALM-000992,CEL-00108,2026-08-03 01:44:41,2026-08-05 21:44:41,Transporte,Alta,Cerrada,Pérdida de enlace,true,559,RAN Monitor
ALM-000993,CEL-00125,2026-08-03 01:57:52,2026-08-03 10:57:52,Radio,Alta,Cerrada,Interferencia,true,588,Energy Monitor
ALM-000994,CEL-00142,2026-08-03 02:11:03,2026-08-04 00:11:03,Saturación,Media,Cerrada,Alta demanda,false,317,NMS
ALM-000995,CEL-00159,2026-08-03 02:24:14,2026-08-04 13:24:14,Hardware,Media,Cerrada,Módulo degradado,true,146,RAN Monitor
ALM-000996,CEL-00176,2026-08-03 02:37:25,2026-08-03 00:37:25,Software,Baja,Cerrada,Error de configuración,false,80,Energy Monitor
ALM-000997,CEL-00013,2026-08-03 02:50:36,2026-08-05 15:50:36,Energía,Crítica,Cerrada,Falla de suministro,true,984,NMS
ALM-000998,CEL-00030,2026-08-03 03:03:47,,Transporte,Alta,Reconocida,Pérdida de enlace,true,533,RAN Monitor
ALM-000999,CEL-00047,2026-08-03 03:16:58,,Radio,Alta,Reconocida,Interferencia,true,562,Energy Monitor
ALM-001000,CEL-00064,2026-08-03 03:30:09,,Saturación,Media,Abierta,Alta demanda,false,291,NMS
ALM-001001,CEL-00081,2026-08-03 03:43:20,2026-08-04 20:43:20,Hardware,Media,Cerrada,Módulo degradado,false,120,RAN Monitor
ALM-001002,CEL-00098,2026-08-03 03:56:31,2026-08-05 09:56:31,Software,Baja,Cerrada,Error de configuración,true,54,Energy Monitor
ALM-001003,CEL-00115,2026-08-03 04:09:42,2026-08-05 23:09:42,Energía,Crítica,Cerrada,Falla de suministro,true,958,NMS
ALM-001004,CEL-00132,2026-08-03 04:22:53,2026-08-03 12:22:53,Transporte,Alta,Cerrada,Pérdida de enlace,true,507,RAN Monitor
ALM-001005,CEL-00149,2026-08-03 04:36:04,2026-08-04 01:36:04,Radio,Alta,Cerrada,Interferencia,true,536,Energy Monitor
ALM-001006,CEL-00166,2026-08-03 04:49:15,2026-08-04 14:49:15,Saturación,Media,Cerrada,Alta demanda,false,265,NMS
ALM-001007,CEL-00003,2026-08-03 05:02:26,2026-08-05 04:02:26,Hardware,Media,Cerrada,Módulo degradado,false,294,RAN Monitor
ALM-001008,CEL-00020,2026-08-03 05:15:37,,Software,Baja,Reconocida,Error de configuración,false,28,Energy Monitor
ALM-001009,CEL-00037,2026-08-03 05:28:48,,Energía,Crítica,Reconocida,Falla de suministro,true,932,NMS
